core,crit_level,task1 id,task1 name,task1 period,task2 id,task2 name,task2 period
2,0,106,g723_enc,48.0,49,adpcm_enc,48.0
2,0,96,g723_enc,48.0,55,adpcm_enc,48.0
2,0,113,g723_enc,48.0,62,adpcm_enc,48.0
2,0,111,g723_enc,48.0,71,adpcm_enc,48.0
2,0,17,h264_dec,48.0,6,h264_dec,48.0
2,0,69,adpcm_enc,48.0,22,h264_dec,48.0
2,0,223,audiobeam,96.0,175,huff_enc,96.0
2,0,239,audiobeam,96.0,183,huff_enc,96.0
2,0,233,audiobeam,96.0,191,huff_enc,96.0
2,0,139,g723_enc,96.0,77,adpcm_enc,96.0
2,0,121,g723_enc,96.0,84,adpcm_enc,96.0
2,0,138,g723_enc,96.0,91,adpcm_enc,96.0
2,0,34,h264_dec,96.0,32,h264_dec,96.0
2,0,48,h264_dec,96.0,48,h264_dec,96.0
2,1,960,susan,96.0,956,susan,96.0
2,1,985,dijkstra,192.0,984,dijkstra,192.0
2,1,976,susan,192.0,968,susan,192.0
2,1,915,gsm_enc,96.0,840,rijndael_d,96.0
2,1,933,gsm_enc,96.0,846,rijndael_d,96.0
2,1,927,gsm_enc,96.0,782,epic,96.0
2,1,928,gsm_enc,96.0,788,epic,96.0
2,1,892,anagram,96.0,779,epic,96.0
2,1,894,anagram,96.0,812,rijndael_e,96.0
2,1,895,anagram,96.0,820,rijndael_e,96.0
2,1,754,cjpeg_tran,96.0,717,gsm_dec,96.0
2,1,749,cjpeg_tran,96.0,720,gsm_dec,96.0
2,1,755,cjpeg_tran,96.0,728,gsm_dec,96.0
2,1,941,gsm_enc,192.0,859,rijndael_d,192.0
2,1,857,rijndael_d,192.0,793,epic,192.0
2,1,869,rijndael_d,192.0,801,epic,192.0
2,1,900,anagram,192.0,804,epic,192.0
2,1,903,anagram,192.0,831,rijndael_e,192.0
2,1,765,cjpeg_tran,192.0,729,gsm_dec,192.0
2,1,768,cjpeg_tran,192.0,735,gsm_dec,192.0
2,1,766,cjpeg_tran,192.0,742,gsm_dec,192.0
2,1,700,audiobeam,96.0,697,huff_enc,96.0
2,1,714,audiobeam,96.0,684,g723_enc,96.0
2,1,667,g723_enc,96.0,656,adpcm_enc,96.0
2,1,671,g723_enc,96.0,665,adpcm_enc,96.0
2,1,636,adpcm_dec,96.0,596,h264_dec,96.0
2,1,640,adpcm_dec,96.0,614,huff_dec,96.0
2,1,612,huff_dec,96.0,597,h264_dec,96.0
2,1,606,huff_dec,96.0,604,h264_dec,96.0
3,0,540,gsm_enc,48.0,442,rijndael_d,48.0
3,0,556,gsm_enc,48.0,451,rijndael_d,48.0
3,0,545,gsm_enc,48.0,462,rijndael_d,48.0
3,0,460,rijndael_d,48.0,349,epic,48.0
3,0,405,rijndael_e,48.0,355,epic,48.0
3,0,505,anagram,48.0,347,epic,48.0
3,0,507,anagram,48.0,359,epic,48.0
3,0,407,rijndael_e,48.0,291,cjpeg_tran,48.0
3,0,403,rijndael_e,48.0,297,cjpeg_tran,48.0
3,0,389,rijndael_e,48.0,304,cjpeg_tran,48.0
3,0,266,gsm_dec,48.0,243,gsm_dec,48.0
3,0,265,gsm_dec,48.0,250,gsm_dec,48.0
3,0,574,gsm_enc,96.0,467,rijndael_d,96.0
3,0,563,gsm_enc,96.0,474,rijndael_d,96.0
3,0,576,gsm_enc,96.0,481,rijndael_d,96.0
3,0,578,gsm_enc,96.0,488,rijndael_d,96.0
3,0,524,anagram,96.0,368,epic,96.0
3,0,535,anagram,96.0,375,epic,96.0
3,0,538,anagram,96.0,382,epic,96.0
3,0,522,anagram,96.0,422,rijndael_e,96.0
3,0,419,rijndael_e,96.0,317,cjpeg_tran,96.0
3,0,425,rijndael_e,96.0,329,cjpeg_tran,96.0
3,0,337,cjpeg_tran,96.0,267,gsm_dec,96.0
3,0,311,cjpeg_tran,96.0,277,gsm_dec,96.0
3,0,285,gsm_dec,96.0,276,gsm_dec,96.0
3,0,198,audiobeam,48.0,146,huff_enc,48.0
3,0,210,audiobeam,48.0,153,huff_enc,48.0
3,0,194,audiobeam,48.0,160,huff_enc,48.0
3,0,203,audiobeam,48.0,167,huff_enc,48.0
3,0,107,g723_enc,48.0,61,adpcm_enc,48.0
3,0,116,g723_enc,48.0,70,adpcm_enc,48.0
3,0,21,h264_dec,48.0,4,h264_dec,48.0
3,0,15,h264_dec,48.0,13,h264_dec,48.0
3,0,189,huff_enc,96.0,141,g723_enc,96.0
3,0,229,audiobeam,96.0,171,huff_enc,96.0
3,0,220,audiobeam,96.0,178,huff_enc,96.0
3,0,224,audiobeam,96.0,186,huff_enc,96.0
3,0,119,g723_enc,96.0,73,adpcm_enc,96.0
3,0,118,g723_enc,96.0,78,adpcm_enc,96.0
3,0,133,g723_enc,96.0,85,adpcm_enc,96.0
3,0,120,g723_enc,96.0,92,adpcm_enc,96.0
3,0,38,h264_dec,96.0,33,h264_dec,96.0
3,1,954,susan,96.0,951,susan,96.0
3,1,989,dijkstra,192.0,979,dijkstra,192.0
3,1,973,susan,192.0,963,susan,192.0
3,1,913,gsm_enc,96.0,836,rijndael_d,96.0
3,1,924,gsm_enc,96.0,842,rijndael_d,96.0
3,1,918,gsm_enc,96.0,848,rijndael_d,96.0
3,1,926,gsm_enc,96.0,787,epic,96.0
3,1,888,anagram,96.0,778,epic,96.0
3,1,891,anagram,96.0,811,rijndael_e,96.0
3,1,893,anagram,96.0,819,rijndael_e,96.0
3,1,809,rijndael_e,96.0,751,cjpeg_tran,96.0
3,1,743,cjpeg_tran,96.0,726,gsm_dec,96.0
3,1,945,gsm_enc,192.0,853,rijndael_d,192.0
3,1,949,gsm_enc,192.0,864,rijndael_d,192.0
3,1,867,rijndael_d,192.0,795,epic,192.0
3,1,868,rijndael_d,192.0,805,epic,192.0
3,1,899,anagram,192.0,808,epic,192.0
3,1,897,anagram,192.0,834,rijndael_e,192.0
3,1,764,cjpeg_tran,192.0,733,gsm_dec,192.0
3,1,763,cjpeg_tran,192.0,737,gsm_dec,192.0
3,1,711,audiobeam,96.0,690,huff_enc,96.0
3,1,704,audiobeam,96.0,696,huff_enc,96.0
3,1,708,audiobeam,96.0,681,g723_enc,96.0
3,1,687,g723_enc,96.0,652,adpcm_enc,96.0
3,1,682,g723_enc,96.0,661,adpcm_enc,96.0
3,1,637,adpcm_dec,96.0,590,h264_dec,96.0
3,1,632,adpcm_dec,96.0,607,huff_dec,96.0
3,1,610,huff_dec,96.0,586,h264_dec,96.0
3,1,623,huff_dec,96.0,598,h264_dec,96.0
3,1,660,adpcm_enc,96.0,616,huff_dec,96.0
4,0,551,gsm_enc,48.0,441,rijndael_d,48.0
4,0,550,gsm_enc,48.0,450,rijndael_d,48.0
4,0,539,gsm_enc,48.0,459,rijndael_d,48.0
4,0,449,rijndael_d,48.0,348,epic,48.0
4,0,411,rijndael_e,48.0,342,epic,48.0
4,0,504,anagram,48.0,346,epic,48.0
4,0,491,anagram,48.0,358,epic,48.0
4,0,414,rijndael_e,48.0,290,cjpeg_tran,48.0
4,0,402,rijndael_e,48.0,296,cjpeg_tran,48.0
4,0,396,rijndael_e,48.0,303,cjpeg_tran,48.0
4,0,410,rijndael_e,48.0,310,cjpeg_tran,48.0
4,0,264,gsm_dec,48.0,263,gsm_dec,48.0
4,0,575,gsm_enc,96.0,473,rijndael_d,96.0
4,0,583,gsm_enc,96.0,480,rijndael_d,96.0
4,0,577,gsm_enc,96.0,487,rijndael_d,96.0
4,0,519,anagram,96.0,366,epic,96.0
4,0,533,anagram,96.0,372,epic,96.0
4,0,534,anagram,96.0,379,epic,96.0
4,0,509,anagram,96.0,386,epic,96.0
4,0,518,anagram,96.0,433,rijndael_e,96.0
4,0,421,rijndael_e,96.0,324,cjpeg_tran,96.0
4,0,426,rijndael_e,96.0,335,cjpeg_tran,96.0
4,0,314,cjpeg_tran,96.0,275,gsm_dec,96.0
4,0,272,gsm_dec,96.0,270,gsm_dec,96.0
4,0,199,audiobeam,48.0,142,huff_enc,48.0
4,0,209,audiobeam,48.0,148,huff_enc,48.0
4,0,201,audiobeam,48.0,155,huff_enc,48.0
4,0,218,audiobeam,48.0,162,huff_enc,48.0
4,0,98,g723_enc,48.0,50,adpcm_enc,48.0
4,0,109,g723_enc,48.0,56,adpcm_enc,48.0
4,0,101,g723_enc,48.0,63,adpcm_enc,48.0
4,0,102,g723_enc,48.0,72,adpcm_enc,48.0
4,0,16,h264_dec,48.0,8,h264_dec,48.0
4,0,25,h264_dec,48.0,25,h264_dec,48.0
4,0,221,audiobeam,96.0,172,huff_enc,96.0
4,0,232,audiobeam,96.0,179,huff_enc,96.0
4,0,235,audiobeam,96.0,187,huff_enc,96.0
4,0,117,g723_enc,96.0,74,adpcm_enc,96.0
4,0,128,g723_enc,96.0,81,adpcm_enc,96.0
4,0,140,g723_enc,96.0,88,adpcm_enc,96.0
4,0,47,h264_dec,96.0,28,h264_dec,96.0
4,0,45,h264_dec,96.0,39,h264_dec,96.0
4,1,957,susan,96.0,955,susan,96.0
4,1,990,dijkstra,192.0,983,dijkstra,192.0
4,1,969,susan,192.0,967,susan,192.0
4,1,916,gsm_enc,96.0,839,rijndael_d,96.0
4,1,925,gsm_enc,96.0,845,rijndael_d,96.0
4,1,934,gsm_enc,96.0,774,epic,96.0
4,1,921,gsm_enc,96.0,786,epic,96.0
4,1,882,anagram,96.0,777,epic,96.0
4,1,876,anagram,96.0,810,rijndael_e,96.0
4,1,873,anagram,96.0,818,rijndael_e,96.0
4,1,815,rijndael_e,96.0,747,cjpeg_tran,96.0
4,1,752,cjpeg_tran,96.0,724,gsm_dec,96.0
4,1,937,gsm_enc,192.0,851,rijndael_d,192.0
4,1,946,gsm_enc,192.0,858,rijndael_d,192.0
4,1,756,cjpeg_tran,96.0,710,audiobeam,96.0
4,1,872,rijndael_d,192.0,806,epic,192.0
4,1,901,anagram,192.0,825,rijndael_e,192.0
4,1,906,anagram,192.0,835,rijndael_e,192.0
4,1,760,cjpeg_tran,192.0,734,gsm_dec,192.0
4,1,758,cjpeg_tran,192.0,738,gsm_dec,192.0
4,1,715,audiobeam,96.0,691,huff_enc,96.0
4,1,703,audiobeam,96.0,698,huff_enc,96.0
4,1,673,g723_enc,96.0,645,adpcm_enc,96.0
4,1,689,g723_enc,96.0,650,adpcm_enc,96.0
4,1,677,g723_enc,96.0,658,adpcm_enc,96.0
4,1,633,adpcm_dec,96.0,587,h264_dec,96.0
4,1,629,adpcm_dec,96.0,599,h264_dec,96.0
4,1,628,adpcm_dec,96.0,621,huff_dec,96.0
4,1,617,huff_dec,96.0,603,h264_dec,96.0
5,0,541,gsm_enc,48.0,440,rijndael_d,48.0
5,0,552,gsm_enc,48.0,448,rijndael_d,48.0
5,0,559,gsm_enc,48.0,458,rijndael_d,48.0
5,0,444,rijndael_d,48.0,345,epic,48.0
5,0,461,rijndael_d,48.0,362,epic,48.0
5,0,493,anagram,48.0,352,epic,48.0
5,0,506,anagram,48.0,397,rijndael_e,48.0
5,0,412,rijndael_e,48.0,292,cjpeg_tran,48.0
5,0,400,rijndael_e,48.0,299,cjpeg_tran,48.0
5,0,392,rijndael_e,48.0,306,cjpeg_tran,48.0
5,0,248,gsm_dec,48.0,245,gsm_dec,48.0
5,0,256,gsm_dec,48.0,252,gsm_dec,48.0
5,0,567,gsm_enc,96.0,469,rijndael_d,96.0
5,0,566,gsm_enc,96.0,476,rijndael_d,96.0
5,0,581,gsm_enc,96.0,483,rijndael_d,96.0
5,0,571,gsm_enc,96.0,490,rijndael_d,96.0
5,0,526,anagram,96.0,373,epic,96.0
5,0,513,anagram,96.0,380,epic,96.0
5,0,531,anagram,96.0,387,epic,96.0
5,0,432,rijndael_e,96.0,313,cjpeg_tran,96.0
5,0,434,rijndael_e,96.0,323,cjpeg_tran,96.0
5,0,427,rijndael_e,96.0,333,cjpeg_tran,96.0
5,0,334,cjpeg_tran,96.0,274,gsm_dec,96.0
5,0,326,cjpeg_tran,96.0,282,gsm_dec,96.0
5,0,219,audiobeam,48.0,145,huff_enc,48.0
5,0,214,audiobeam,48.0,152,huff_enc,48.0
5,0,205,audiobeam,48.0,159,huff_enc,48.0
5,0,197,audiobeam,48.0,166,huff_enc,48.0
5,0,108,g723_enc,48.0,54,adpcm_enc,48.0
5,0,105,g723_enc,48.0,60,adpcm_enc,48.0
5,0,104,g723_enc,48.0,68,adpcm_enc,48.0
5,0,23,h264_dec,48.0,3,h264_dec,48.0
5,0,26,h264_dec,48.0,11,h264_dec,48.0
5,0,168,huff_enc,96.0,134,g723_enc,96.0
5,0,236,audiobeam,96.0,170,huff_enc,96.0
5,0,227,audiobeam,96.0,177,huff_enc,96.0
5,0,230,audiobeam,96.0,185,huff_enc,96.0
5,0,234,audiobeam,96.0,193,huff_enc,96.0
5,0,137,g723_enc,96.0,80,adpcm_enc,96.0
5,0,136,g723_enc,96.0,87,adpcm_enc,96.0
5,0,132,g723_enc,96.0,94,adpcm_enc,96.0
5,0,42,h264_dec,96.0,37,h264_dec,96.0
5,1,962,susan,96.0,953,susan,96.0
5,1,986,dijkstra,192.0,981,dijkstra,192.0
5,1,966,susan,192.0,965,susan,192.0
5,1,914,gsm_enc,96.0,838,rijndael_d,96.0
5,1,936,gsm_enc,96.0,844,rijndael_d,96.0
5,1,932,gsm_enc,96.0,773,epic,96.0
5,1,930,gsm_enc,96.0,784,epic,96.0
5,1,874,anagram,96.0,776,epic,96.0
5,1,877,anagram,96.0,791,epic,96.0
5,1,885,anagram,96.0,817,rijndael_e,96.0
5,1,886,anagram,96.0,824,rijndael_e,96.0
5,1,748,cjpeg_tran,96.0,727,gsm_dec,96.0
5,1,944,gsm_enc,192.0,854,rijndael_d,192.0
5,1,938,gsm_enc,192.0,865,rijndael_d,192.0
5,1,862,rijndael_d,192.0,797,epic,192.0
5,1,905,anagram,192.0,796,epic,192.0
5,1,898,anagram,192.0,800,epic,192.0
5,1,912,anagram,192.0,827,rijndael_e,192.0
5,1,830,rijndael_e,192.0,769,cjpeg_tran,192.0
5,1,759,cjpeg_tran,192.0,740,gsm_dec,192.0
5,1,706,audiobeam,96.0,693,huff_enc,96.0
5,1,702,audiobeam,96.0,668,g723_enc,96.0
5,1,685,g723_enc,96.0,646,adpcm_enc,96.0
5,1,674,g723_enc,96.0,653,adpcm_enc,96.0
5,1,675,g723_enc,96.0,662,adpcm_enc,96.0
5,1,638,adpcm_dec,96.0,593,h264_dec,96.0
5,1,635,adpcm_dec,96.0,609,huff_dec,96.0
5,1,626,huff_dec,96.0,589,h264_dec,96.0
5,1,615,huff_dec,96.0,600,h264_dec,96.0
5,1,666,adpcm_enc,96.0,618,huff_dec,96.0
6,0,548,gsm_enc,48.0,439,rijndael_d,48.0
6,0,542,gsm_enc,48.0,447,rijndael_d,48.0
6,0,558,gsm_enc,48.0,457,rijndael_d,48.0
6,0,454,rijndael_d,48.0,343,epic,48.0
6,0,437,rijndael_d,48.0,360,epic,48.0
6,0,497,anagram,48.0,350,epic,48.0
6,0,502,anagram,48.0,361,epic,48.0
6,0,409,rijndael_e,48.0,293,cjpeg_tran,48.0
6,0,395,rijndael_e,48.0,300,cjpeg_tran,48.0
6,0,404,rijndael_e,48.0,307,cjpeg_tran,48.0
6,0,257,gsm_dec,48.0,246,gsm_dec,48.0
6,0,259,gsm_dec,48.0,254,gsm_dec,48.0
6,0,570,gsm_enc,96.0,470,rijndael_d,96.0
6,0,580,gsm_enc,96.0,477,rijndael_d,96.0
6,0,582,gsm_enc,96.0,484,rijndael_d,96.0
6,0,579,gsm_enc,96.0,365,epic,96.0
6,0,523,anagram,96.0,371,epic,96.0
6,0,527,anagram,96.0,378,epic,96.0
6,0,532,anagram,96.0,385,epic,96.0
6,0,520,anagram,96.0,431,rijndael_e,96.0
6,0,435,rijndael_e,96.0,322,cjpeg_tran,96.0
6,0,424,rijndael_e,96.0,332,cjpeg_tran,96.0
6,0,325,cjpeg_tran,96.0,273,gsm_dec,96.0
6,0,315,cjpeg_tran,96.0,280,gsm_dec,96.0
6,0,207,audiobeam,48.0,144,huff_enc,48.0
6,0,206,audiobeam,48.0,151,huff_enc,48.0
6,0,200,audiobeam,48.0,158,huff_enc,48.0
6,0,204,audiobeam,48.0,165,huff_enc,48.0
6,0,112,g723_enc,48.0,53,adpcm_enc,48.0
6,0,95,g723_enc,48.0,59,adpcm_enc,48.0
6,0,99,g723_enc,48.0,67,adpcm_enc,48.0
6,0,19,h264_dec,48.0,2,h264_dec,48.0
6,0,10,h264_dec,48.0,9,h264_dec,48.0
6,0,180,huff_enc,96.0,126,g723_enc,96.0
6,0,238,audiobeam,96.0,169,huff_enc,96.0
6,0,222,audiobeam,96.0,176,huff_enc,96.0
6,0,231,audiobeam,96.0,184,huff_enc,96.0
6,0,237,audiobeam,96.0,192,huff_enc,96.0
6,0,123,g723_enc,96.0,79,adpcm_enc,96.0
6,0,127,g723_enc,96.0,86,adpcm_enc,96.0
6,0,125,g723_enc,96.0,93,adpcm_enc,96.0
6,0,40,h264_dec,96.0,35,h264_dec,96.0
6,1,959,susan,96.0,952,susan,96.0
6,1,988,dijkstra,192.0,980,dijkstra,192.0
6,1,975,susan,192.0,964,susan,192.0
6,1,923,gsm_enc,96.0,837,rijndael_d,96.0
6,1,920,gsm_enc,96.0,843,rijndael_d,96.0
6,1,929,gsm_enc,96.0,849,rijndael_d,96.0
6,1,919,gsm_enc,96.0,789,epic,96.0
6,1,880,anagram,96.0,780,epic,96.0
6,1,896,anagram,96.0,813,rijndael_e,96.0
6,1,887,anagram,96.0,821,rijndael_e,96.0
6,1,745,cjpeg_tran,96.0,718,gsm_dec,96.0
6,1,750,cjpeg_tran,96.0,721,gsm_dec,96.0
6,1,722,gsm_dec,96.0,716,gsm_dec,96.0
6,1,950,gsm_enc,192.0,856,rijndael_d,192.0
6,1,939,gsm_enc,192.0,870,rijndael_d,192.0
6,1,911,anagram,192.0,792,epic,192.0
6,1,910,anagram,192.0,799,epic,192.0
6,1,909,anagram,192.0,826,rijndael_e,192.0
6,1,832,rijndael_e,192.0,757,cjpeg_tran,192.0
6,1,770,cjpeg_tran,192.0,739,gsm_dec,192.0
6,1,709,audiobeam,96.0,692,huff_enc,96.0
6,1,705,audiobeam,96.0,699,huff_enc,96.0
6,1,686,g723_enc,96.0,648,adpcm_enc,96.0
6,1,683,g723_enc,96.0,655,adpcm_enc,96.0
6,1,679,g723_enc,96.0,664,adpcm_enc,96.0
6,1,634,adpcm_dec,96.0,595,h264_dec,96.0
6,1,631,adpcm_dec,96.0,613,huff_dec,96.0
6,1,624,huff_dec,96.0,592,h264_dec,96.0
6,1,619,huff_dec,96.0,602,h264_dec,96.0
6,1,642,adpcm_dec,96.0,642,adpcm_dec,96.0
7,0,544,gsm_enc,48.0,438,rijndael_d,48.0
7,0,547,gsm_enc,48.0,446,rijndael_d,48.0
7,0,543,gsm_enc,48.0,456,rijndael_d,48.0
7,0,546,gsm_enc,48.0,466,rijndael_d,48.0
7,0,495,anagram,48.0,340,epic,48.0
7,0,492,anagram,48.0,354,epic,48.0
7,0,508,anagram,48.0,399,rijndael_e,48.0
7,0,388,rijndael_e,48.0,294,cjpeg_tran,48.0
7,0,390,rijndael_e,48.0,301,cjpeg_tran,48.0
7,0,391,rijndael_e,48.0,308,cjpeg_tran,48.0
7,0,249,gsm_dec,48.0,247,gsm_dec,48.0
7,0,262,gsm_dec,48.0,258,gsm_dec,48.0
7,0,564,gsm_enc,96.0,471,rijndael_d,96.0
7,0,562,gsm_enc,96.0,478,rijndael_d,96.0
7,0,568,gsm_enc,96.0,485,rijndael_d,96.0
7,0,516,anagram,96.0,363,epic,96.0
7,0,525,anagram,96.0,367,epic,96.0
7,0,529,anagram,96.0,374,epic,96.0
7,0,528,anagram,96.0,381,epic,96.0
7,0,511,anagram,96.0,415,rijndael_e,96.0
7,0,420,rijndael_e,96.0,316,cjpeg_tran,96.0
7,0,423,rijndael_e,96.0,327,cjpeg_tran,96.0
7,0,418,rijndael_e,96.0,336,cjpeg_tran,96.0
7,0,283,gsm_dec,96.0,271,gsm_dec,96.0
7,0,217,audiobeam,48.0,143,huff_enc,48.0
7,0,215,audiobeam,48.0,150,huff_enc,48.0
7,0,195,audiobeam,48.0,157,huff_enc,48.0
7,0,196,audiobeam,48.0,164,huff_enc,48.0
7,0,100,g723_enc,48.0,52,adpcm_enc,48.0
7,0,97,g723_enc,48.0,58,adpcm_enc,48.0
7,0,103,g723_enc,48.0,66,adpcm_enc,48.0
7,0,12,h264_dec,48.0,1,h264_dec,48.0
7,0,18,h264_dec,48.0,7,h264_dec,48.0
7,0,284,gsm_dec,96.0,27,h264_dec,96.0
7,0,228,audiobeam,96.0,173,huff_enc,96.0
7,0,225,audiobeam,96.0,181,huff_enc,96.0
7,0,226,audiobeam,96.0,188,huff_enc,96.0
7,0,129,g723_enc,96.0,75,adpcm_enc,96.0
7,0,130,g723_enc,96.0,82,adpcm_enc,96.0
7,0,124,g723_enc,96.0,89,adpcm_enc,96.0
7,0,30,h264_dec,96.0,29,h264_dec,96.0
7,0,44,h264_dec,96.0,41,h264_dec,96.0
7,1,961,susan,96.0,958,susan,96.0
7,1,992,dijkstra,192.0,987,dijkstra,192.0
7,1,971,susan,192.0,970,susan,192.0
7,1,931,gsm_enc,96.0,841,rijndael_d,96.0
7,1,922,gsm_enc,96.0,847,rijndael_d,96.0
7,1,935,gsm_enc,96.0,783,epic,96.0
7,1,917,gsm_enc,96.0,790,epic,96.0
7,1,884,anagram,96.0,781,epic,96.0
7,1,879,anagram,96.0,814,rijndael_e,96.0
7,1,883,anagram,96.0,822,rijndael_e,96.0
7,1,753,cjpeg_tran,96.0,719,gsm_dec,96.0
7,1,746,cjpeg_tran,96.0,723,gsm_dec,96.0
7,1,948,gsm_enc,192.0,850,rijndael_d,192.0
7,1,947,gsm_enc,192.0,855,rijndael_d,192.0
7,1,943,gsm_enc,192.0,866,rijndael_d,192.0
7,1,871,rijndael_d,192.0,798,epic,192.0
7,1,907,anagram,192.0,802,epic,192.0
7,1,902,anagram,192.0,828,rijndael_e,192.0
7,1,829,rijndael_e,192.0,771,cjpeg_tran,192.0
7,1,761,cjpeg_tran,192.0,741,gsm_dec,192.0
7,1,713,audiobeam,96.0,694,huff_enc,96.0
