task id,suite,benchmark,crit level,level-A pet(us),period (ms),wss
244,TACLe,gsm_dec,0,248.39249999999998,48.0,2
245,TACLe,gsm_dec,0,248.39249999999998,48.0,2
246,TACLe,gsm_dec,0,248.39249999999998,48.0,2
247,TACLe,gsm_dec,0,248.39249999999998,48.0,2
248,TACLe,gsm_dec,0,248.39249999999998,48.0,2
249,TACLe,gsm_dec,0,248.39249999999998,48.0,2
250,TACLe,gsm_dec,0,248.39249999999998,48.0,2
251,TACLe,gsm_dec,0,248.39249999999998,96.0,2
252,TACLe,gsm_dec,0,248.39249999999998,96.0,2
253,TACLe,gsm_dec,0,248.39249999999998,96.0,2
254,TACLe,gsm_dec,0,248.39249999999998,96.0,2
255,TACLe,gsm_dec,0,248.39249999999998,96.0,2
256,TACLe,gsm_dec,0,248.39249999999998,96.0,2
257,TACLe,gsm_dec,0,248.39249999999998,96.0,2
258,TACLe,gsm_dec,0,248.39249999999998,96.0,2
259,TACLe,gsm_dec,0,248.39249999999998,96.0,2
260,TACLe,gsm_dec,0,248.39249999999998,96.0,2
261,TACLe,gsm_dec,0,248.39249999999998,96.0,2
262,TACLe,gsm_dec,0,248.39249999999998,96.0,2
263,TACLe,gsm_dec,0,248.39249999999998,96.0,2
264,TACLe,gsm_dec,0,248.39249999999998,96.0,2
265,TACLe,gsm_dec,0,248.39249999999998,96.0,2
266,TACLe,gsm_dec,0,248.39249999999998,96.0,2
267,TACLe,gsm_dec,0,248.39249999999998,96.0,2
268,TACLe,gsm_dec,0,248.39249999999998,96.0,2
269,TACLe,gsm_dec,0,248.39249999999998,96.0,2
270,TACLe,cjpeg_tran,0,271.7535,48.0,2
271,TACLe,cjpeg_tran,0,271.7535,48.0,2
272,TACLe,cjpeg_tran,0,271.7535,48.0,2
273,TACLe,cjpeg_tran,0,271.7535,48.0,2
274,TACLe,cjpeg_tran,0,271.7535,48.0,2
275,TACLe,cjpeg_tran,0,271.7535,48.0,2
276,TACLe,cjpeg_tran,0,271.7535,48.0,2
277,TACLe,cjpeg_tran,0,271.7535,48.0,2
278,TACLe,cjpeg_tran,0,271.7535,48.0,2
279,TACLe,cjpeg_tran,0,271.7535,48.0,2
280,TACLe,cjpeg_tran,0,271.7535,48.0,2
281,TACLe,cjpeg_tran,0,271.7535,48.0,2
282,TACLe,cjpeg_tran,0,271.7535,48.0,2
283,TACLe,cjpeg_tran,0,271.7535,48.0,2
284,TACLe,cjpeg_tran,0,271.7535,48.0,2
285,TACLe,cjpeg_tran,0,271.7535,48.0,2
286,TACLe,cjpeg_tran,0,271.7535,48.0,2
287,TACLe,cjpeg_tran,0,271.7535,48.0,2
288,TACLe,cjpeg_tran,0,271.7535,48.0,2
289,TACLe,cjpeg_tran,0,271.7535,48.0,2
290,TACLe,cjpeg_tran,0,271.7535,48.0,2
291,TACLe,cjpeg_tran,0,271.7535,48.0,2
292,TACLe,cjpeg_tran,0,271.7535,48.0,2
293,TACLe,cjpeg_tran,0,271.7535,96.0,2
294,TACLe,cjpeg_tran,0,271.7535,96.0,2
295,TACLe,cjpeg_tran,0,271.7535,96.0,2
296,TACLe,cjpeg_tran,0,271.7535,96.0,2
297,TACLe,cjpeg_tran,0,271.7535,96.0,2
298,TACLe,cjpeg_tran,0,271.7535,96.0,2
299,TACLe,cjpeg_tran,0,271.7535,96.0,2
300,TACLe,cjpeg_tran,0,271.7535,96.0,2
301,TACLe,cjpeg_tran,0,271.7535,96.0,2
302,TACLe,cjpeg_tran,0,271.7535,96.0,2
303,TACLe,cjpeg_tran,0,271.7535,96.0,2
304,TACLe,cjpeg_tran,0,271.7535,96.0,2
305,TACLe,cjpeg_tran,0,271.7535,96.0,2
306,TACLe,cjpeg_tran,0,271.7535,96.0,2
307,TACLe,cjpeg_tran,0,271.7535,96.0,2
308,TACLe,cjpeg_tran,0,271.7535,96.0,2
309,TACLe,cjpeg_tran,0,271.7535,96.0,2
310,TACLe,cjpeg_tran,0,271.7535,96.0,2
311,TACLe,cjpeg_tran,0,271.7535,96.0,2
312,TACLe,cjpeg_tran,0,271.7535,96.0,2
313,TACLe,cjpeg_tran,0,271.7535,96.0,2
314,TACLe,cjpeg_tran,0,271.7535,96.0,2
315,TACLe,cjpeg_tran,0,271.7535,96.0,2
316,TACLe,cjpeg_tran,0,271.7535,96.0,2
317,TACLe,cjpeg_tran,0,271.7535,96.0,2
318,TACLe,cjpeg_tran,0,271.7535,96.0,2
319,TACLe,epic,0,337.7535,48.0,2
320,TACLe,epic,0,337.7535,48.0,2
321,TACLe,epic,0,337.7535,48.0,2
322,TACLe,epic,0,337.7535,48.0,2
323,TACLe,epic,0,337.7535,48.0,2
324,TACLe,epic,0,337.7535,48.0,2
325,TACLe,epic,0,337.7535,48.0,2
326,TACLe,epic,0,337.7535,48.0,2
327,TACLe,epic,0,337.7535,48.0,2
328,TACLe,epic,0,337.7535,48.0,2
329,TACLe,epic,0,337.7535,48.0,2
330,TACLe,epic,0,337.7535,48.0,2
331,TACLe,epic,0,337.7535,48.0,2
332,TACLe,epic,0,337.7535,48.0,2
333,TACLe,epic,0,337.7535,48.0,2
334,TACLe,epic,0,337.7535,48.0,2
335,TACLe,epic,0,337.7535,48.0,2
336,TACLe,epic,0,337.7535,48.0,2
337,TACLe,epic,0,337.7535,96.0,2
338,TACLe,epic,0,337.7535,96.0,2
339,TACLe,epic,0,337.7535,96.0,2
340,TACLe,epic,0,337.7535,96.0,2
341,TACLe,epic,0,337.7535,96.0,2
342,TACLe,epic,0,337.7535,96.0,2
343,TACLe,epic,0,337.7535,96.0,2
344,TACLe,epic,0,337.7535,96.0,2
345,TACLe,epic,0,337.7535,96.0,2
346,TACLe,epic,0,337.7535,96.0,2
347,TACLe,epic,0,337.7535,96.0,2
348,TACLe,epic,0,337.7535,96.0,2
349,TACLe,epic,0,337.7535,96.0,2
350,TACLe,epic,0,337.7535,96.0,2
351,TACLe,epic,0,337.7535,96.0,2
352,TACLe,epic,0,337.7535,96.0,2
353,TACLe,epic,0,337.7535,96.0,2
354,TACLe,epic,0,337.7535,96.0,2
355,TACLe,epic,0,337.7535,96.0,2
356,TACLe,epic,0,337.7535,96.0,2
357,TACLe,epic,0,337.7535,96.0,2
358,TACLe,epic,0,337.7535,96.0,2
359,TACLe,epic,0,337.7535,96.0,2
360,TACLe,epic,0,337.7535,96.0,2
361,TACLe,epic,0,337.7535,96.0,2
362,TACLe,rijndael_e,0,361.221,48.0,2
363,TACLe,rijndael_e,0,361.221,48.0,2
364,TACLe,rijndael_e,0,361.221,48.0,2
365,TACLe,rijndael_e,0,361.221,48.0,2
366,TACLe,rijndael_e,0,361.221,48.0,2
367,TACLe,rijndael_e,0,361.221,48.0,2
368,TACLe,rijndael_e,0,361.221,48.0,2
369,TACLe,rijndael_e,0,361.221,48.0,2
370,TACLe,rijndael_e,0,361.221,48.0,2
371,TACLe,rijndael_e,0,361.221,48.0,2
372,TACLe,rijndael_e,0,361.221,48.0,2
373,TACLe,rijndael_e,0,361.221,48.0,2
374,TACLe,rijndael_e,0,361.221,48.0,2
375,TACLe,rijndael_e,0,361.221,48.0,2
376,TACLe,rijndael_e,0,361.221,48.0,2
377,TACLe,rijndael_e,0,361.221,48.0,2
378,TACLe,rijndael_e,0,361.221,48.0,2
379,TACLe,rijndael_e,0,361.221,48.0,2
380,TACLe,rijndael_e,0,361.221,48.0,2
381,TACLe,rijndael_e,0,361.221,48.0,2
382,TACLe,rijndael_e,0,361.221,48.0,2
383,TACLe,rijndael_e,0,361.221,48.0,2
384,TACLe,rijndael_e,0,361.221,48.0,2
385,TACLe,rijndael_e,0,361.221,48.0,2
386,TACLe,rijndael_e,0,361.221,48.0,2
387,TACLe,rijndael_e,0,361.221,48.0,2
388,TACLe,rijndael_e,0,361.221,48.0,2
389,TACLe,rijndael_e,0,361.221,48.0,2
390,TACLe,rijndael_e,0,361.221,96.0,2
391,TACLe,rijndael_e,0,361.221,96.0,2
392,TACLe,rijndael_e,0,361.221,96.0,2
393,TACLe,rijndael_e,0,361.221,96.0,2
394,TACLe,rijndael_e,0,361.221,96.0,2
395,TACLe,rijndael_e,0,361.221,96.0,2
396,TACLe,rijndael_e,0,361.221,96.0,2
397,TACLe,rijndael_e,0,361.221,96.0,2
398,TACLe,rijndael_e,0,361.221,96.0,2
399,TACLe,rijndael_e,0,361.221,96.0,2
400,TACLe,rijndael_e,0,361.221,96.0,2
401,TACLe,rijndael_e,0,361.221,96.0,2
402,TACLe,rijndael_e,0,361.221,96.0,2
403,TACLe,rijndael_e,0,361.221,96.0,2
404,TACLe,rijndael_e,0,361.221,96.0,2
405,TACLe,rijndael_e,0,361.221,96.0,2
406,TACLe,rijndael_e,0,361.221,96.0,2
407,TACLe,rijndael_e,0,361.221,96.0,2
408,TACLe,rijndael_e,0,361.221,96.0,2
409,TACLe,rijndael_e,0,361.221,96.0,2
410,TACLe,rijndael_e,0,361.221,96.0,2
411,TACLe,rijndael_e,0,361.221,96.0,2
412,TACLe,rijndael_e,0,361.221,96.0,2
413,TACLe,rijndael_e,0,361.221,96.0,2
414,TACLe,rijndael_e,0,361.221,96.0,2
415,TACLe,rijndael_e,0,361.221,96.0,2
416,TACLe,rijndael_e,0,361.221,96.0,2
417,TACLe,rijndael_e,0,361.221,96.0,2
418,TACLe,rijndael_e,0,361.221,96.0,2
419,TACLe,rijndael_e,0,361.221,96.0,2
420,TACLe,rijndael_e,0,361.221,96.0,2
421,TACLe,rijndael_e,0,361.221,96.0,2
422,TACLe,rijndael_d,0,374.6309999999999,48.0,2
423,TACLe,rijndael_d,0,374.6309999999999,48.0,2
424,TACLe,rijndael_d,0,374.6309999999999,48.0,2
425,TACLe,rijndael_d,0,374.6309999999999,48.0,2
426,TACLe,rijndael_d,0,374.6309999999999,48.0,2
427,TACLe,rijndael_d,0,374.6309999999999,48.0,2
428,TACLe,rijndael_d,0,374.6309999999999,48.0,2
429,TACLe,rijndael_d,0,374.6309999999999,48.0,2
430,TACLe,rijndael_d,0,374.6309999999999,48.0,2
431,TACLe,rijndael_d,0,374.6309999999999,48.0,2
432,TACLe,rijndael_d,0,374.6309999999999,48.0,2
433,TACLe,rijndael_d,0,374.6309999999999,48.0,2
434,TACLe,rijndael_d,0,374.6309999999999,48.0,2
435,TACLe,rijndael_d,0,374.6309999999999,48.0,2
436,TACLe,rijndael_d,0,374.6309999999999,48.0,2
437,TACLe,rijndael_d,0,374.6309999999999,48.0,2
438,TACLe,rijndael_d,0,374.6309999999999,48.0,2
439,TACLe,rijndael_d,0,374.6309999999999,48.0,2
440,TACLe,rijndael_d,0,374.6309999999999,48.0,2
441,TACLe,rijndael_d,0,374.6309999999999,48.0,2
442,TACLe,rijndael_d,0,374.6309999999999,48.0,2
443,TACLe,rijndael_d,0,374.6309999999999,48.0,2
444,TACLe,rijndael_d,0,374.6309999999999,48.0,2
445,TACLe,rijndael_d,0,374.6309999999999,48.0,2
446,TACLe,rijndael_d,0,374.6309999999999,48.0,2
447,TACLe,rijndael_d,0,374.6309999999999,48.0,2
448,TACLe,rijndael_d,0,374.6309999999999,48.0,2
449,TACLe,rijndael_d,0,374.6309999999999,96.0,2
450,TACLe,rijndael_d,0,374.6309999999999,96.0,2
451,TACLe,rijndael_d,0,374.6309999999999,96.0,2
452,TACLe,rijndael_d,0,374.6309999999999,96.0,2
453,TACLe,rijndael_d,0,374.6309999999999,96.0,2
454,TACLe,rijndael_d,0,374.6309999999999,96.0,2
455,TACLe,rijndael_d,0,374.6309999999999,96.0,2
456,TACLe,rijndael_d,0,374.6309999999999,96.0,2
457,TACLe,rijndael_d,0,374.6309999999999,96.0,2
458,TACLe,rijndael_d,0,374.6309999999999,96.0,2
459,TACLe,rijndael_d,0,374.6309999999999,96.0,2
460,TACLe,rijndael_d,0,374.6309999999999,96.0,2
461,TACLe,rijndael_d,0,374.6309999999999,96.0,2
462,TACLe,rijndael_d,0,374.6309999999999,96.0,2
463,TACLe,rijndael_d,0,374.6309999999999,96.0,2
464,TACLe,rijndael_d,0,374.6309999999999,96.0,2
465,TACLe,rijndael_d,0,374.6309999999999,96.0,2
466,TACLe,rijndael_d,0,374.6309999999999,96.0,2
467,TACLe,rijndael_d,0,374.6309999999999,96.0,2
468,TACLe,rijndael_d,0,374.6309999999999,96.0,2
469,TACLe,rijndael_d,0,374.6309999999999,96.0,2
470,TACLe,anagram,0,383.8499999999999,48.0,2
471,TACLe,anagram,0,383.8499999999999,48.0,2
472,TACLe,anagram,0,383.8499999999999,48.0,2
473,TACLe,anagram,0,383.8499999999999,48.0,2
474,TACLe,anagram,0,383.8499999999999,48.0,2
475,TACLe,anagram,0,383.8499999999999,48.0,2
476,TACLe,anagram,0,383.8499999999999,48.0,2
477,TACLe,anagram,0,383.8499999999999,48.0,2
478,TACLe,anagram,0,383.8499999999999,48.0,2
479,TACLe,anagram,0,383.8499999999999,48.0,2
480,TACLe,anagram,0,383.8499999999999,48.0,2
481,TACLe,anagram,0,383.8499999999999,48.0,2
482,TACLe,anagram,0,383.8499999999999,48.0,2
483,TACLe,anagram,0,383.8499999999999,48.0,2
484,TACLe,anagram,0,383.8499999999999,48.0,2
485,TACLe,anagram,0,383.8499999999999,48.0,2
486,TACLe,anagram,0,383.8499999999999,48.0,2
487,TACLe,anagram,0,383.8499999999999,48.0,2
488,TACLe,anagram,0,383.8499999999999,48.0,2
489,TACLe,anagram,0,383.8499999999999,48.0,2
490,TACLe,anagram,0,383.8499999999999,48.0,2
491,TACLe,anagram,0,383.8499999999999,96.0,2
492,TACLe,anagram,0,383.8499999999999,96.0,2
493,TACLe,anagram,0,383.8499999999999,96.0,2
494,TACLe,anagram,0,383.8499999999999,96.0,2
495,TACLe,anagram,0,383.8499999999999,96.0,2
496,TACLe,anagram,0,383.8499999999999,96.0,2
497,TACLe,anagram,0,383.8499999999999,96.0,2
498,TACLe,anagram,0,383.8499999999999,96.0,2
