core,crit_level,task1 id,task1 name,task1 period,task2 id,task2 name,task2 period
3,1,655,g723_enc,96.0,637,adpcm_enc,96.0
3,1,617,adpcm_dec,96.0,571,h264_dec,96.0
3,1,613,adpcm_dec,96.0,592,huff_dec,96.0
3,1,749,cjpeg_tran,192.0,749,cjpeg_tran,192.0
3,1,603,huff_dec,96.0,579,h264_dec,96.0
4,0,527,gsm_enc,48.0,425,rijndael_d,48.0
4,0,530,gsm_enc,48.0,437,rijndael_d,48.0
4,0,524,gsm_enc,48.0,445,rijndael_d,48.0
4,0,449,rijndael_d,48.0,348,epic,48.0
4,0,448,rijndael_d,48.0,358,epic,48.0
4,0,480,anagram,48.0,357,epic,48.0
4,0,478,anagram,48.0,393,rijndael_e,48.0
4,0,389,rijndael_e,48.0,300,cjpeg_tran,48.0
4,0,401,rijndael_e,48.0,316,cjpeg_tran,48.0
4,0,318,cjpeg_tran,48.0,263,gsm_dec,48.0
4,0,262,gsm_dec,48.0,253,gsm_dec,48.0
4,0,557,gsm_enc,96.0,459,rijndael_d,96.0
4,0,547,gsm_enc,96.0,466,rijndael_d,96.0
4,0,548,gsm_enc,96.0,473,rijndael_d,96.0
4,0,552,gsm_enc,96.0,382,epic,96.0
4,0,512,anagram,96.0,371,epic,96.0
4,0,500,anagram,96.0,383,epic,96.0
4,0,509,anagram,96.0,410,rijndael_e,96.0
4,0,405,rijndael_e,96.0,329,cjpeg_tran,96.0
4,0,411,rijndael_e,96.0,341,cjpeg_tran,96.0
4,0,336,cjpeg_tran,96.0,282,gsm_dec,96.0
4,0,324,cjpeg_tran,96.0,292,gsm_dec,96.0
4,0,146,huff_enc,48.0,103,g723_enc,48.0
4,0,286,gsm_dec,96.0,278,gsm_dec,96.0
4,0,199,audiobeam,48.0,144,huff_enc,48.0
4,0,204,audiobeam,48.0,153,huff_enc,48.0
4,0,212,audiobeam,48.0,164,huff_enc,48.0
4,0,95,g723_enc,48.0,55,adpcm_enc,48.0
4,0,113,g723_enc,48.0,69,adpcm_enc,48.0
4,0,20,h264_dec,48.0,7,h264_dec,48.0
4,0,68,adpcm_enc,48.0,16,h264_dec,48.0
4,0,8,h264_dec,48.0,8,h264_dec,48.0
4,0,245,audiobeam,96.0,171,huff_enc,96.0
4,0,221,audiobeam,96.0,178,huff_enc,96.0
4,0,244,audiobeam,96.0,185,huff_enc,96.0
4,0,242,audiobeam,96.0,192,huff_enc,96.0
4,0,246,audiobeam,96.0,233,audiobeam,96.0
4,0,122,g723_enc,96.0,71,adpcm_enc,96.0
4,0,126,g723_enc,96.0,78,adpcm_enc,96.0
4,0,125,g723_enc,96.0,85,adpcm_enc,96.0
4,0,45,h264_dec,96.0,38,h264_dec,96.0
4,1,919,susan,96.0,916,susan,96.0
4,1,951,dijkstra,192.0,950,dijkstra,192.0
4,1,927,susan,192.0,926,susan,192.0
4,1,938,susan,192.0,931,susan,192.0
4,1,880,gsm_enc,96.0,830,rijndael_d,96.0
4,1,828,rijndael_d,96.0,764,epic,96.0
4,1,858,anagram,96.0,760,epic,96.0
4,1,857,anagram,96.0,787,rijndael_e,96.0
4,1,798,rijndael_e,96.0,737,cjpeg_tran,96.0
4,1,806,rijndael_e,96.0,744,cjpeg_tran,96.0
4,1,715,gsm_dec,96.0,707,gsm_dec,96.0
4,1,894,gsm_enc,192.0,841,rijndael_d,192.0
4,1,897,gsm_enc,192.0,848,rijndael_d,192.0
4,1,899,gsm_enc,192.0,785,epic,192.0
4,1,878,anagram,192.0,808,rijndael_e,192.0
4,1,816,rijndael_e,192.0,752,cjpeg_tran,192.0
4,1,747,cjpeg_tran,192.0,718,gsm_dec,192.0
4,1,750,cjpeg_tran,192.0,729,gsm_dec,192.0
4,1,696,audiobeam,96.0,664,huff_enc,96.0
4,1,695,audiobeam,96.0,671,huff_enc,96.0
4,1,694,audiobeam,96.0,678,huff_enc,96.0
4,1,652,g723_enc,96.0,628,adpcm_enc,96.0
4,1,660,g723_enc,96.0,636,adpcm_enc,96.0
4,1,612,adpcm_dec,96.0,570,h264_dec,96.0
4,1,618,adpcm_dec,96.0,589,huff_dec,96.0
4,1,614,adpcm_dec,96.0,604,huff_dec,96.0
4,1,590,huff_dec,96.0,576,h264_dec,96.0
4,1,635,adpcm_enc,96.0,605,huff_dec,96.0
5,0,528,gsm_enc,48.0,424,rijndael_d,48.0
5,0,533,gsm_enc,48.0,433,rijndael_d,48.0
5,0,523,gsm_enc,48.0,444,rijndael_d,48.0
5,0,453,rijndael_d,48.0,346,epic,48.0
5,0,427,rijndael_d,48.0,356,epic,48.0
5,0,486,anagram,48.0,353,epic,48.0
5,0,474,anagram,48.0,392,rijndael_e,48.0
5,0,483,anagram,48.0,403,rijndael_e,48.0
5,0,309,cjpeg_tran,48.0,254,gsm_dec,48.0
5,0,315,cjpeg_tran,48.0,258,gsm_dec,48.0
5,0,301,cjpeg_tran,48.0,268,gsm_dec,48.0
5,0,562,gsm_enc,96.0,457,rijndael_d,96.0
5,0,540,gsm_enc,96.0,464,rijndael_d,96.0
5,0,556,gsm_enc,96.0,471,rijndael_d,96.0
5,0,542,gsm_enc,96.0,377,epic,96.0
5,0,506,anagram,96.0,368,epic,96.0
5,0,496,anagram,96.0,380,epic,96.0
5,0,504,anagram,96.0,408,rijndael_e,96.0
5,0,510,anagram,96.0,421,rijndael_e,96.0
5,0,342,cjpeg_tran,96.0,272,gsm_dec,96.0
5,0,323,cjpeg_tran,96.0,276,gsm_dec,96.0
5,0,322,cjpeg_tran,96.0,285,gsm_dec,96.0
5,0,163,huff_enc,48.0,97,g723_enc,48.0
5,0,155,huff_enc,48.0,106,g723_enc,48.0
5,0,297,gsm_dec,96.0,293,gsm_dec,96.0
5,0,206,audiobeam,48.0,147,huff_enc,48.0
5,0,215,audiobeam,48.0,158,huff_enc,48.0
5,0,213,audiobeam,48.0,169,huff_enc,48.0
5,0,110,g723_enc,48.0,64,adpcm_enc,48.0
5,0,5,h264_dec,48.0,4,h264_dec,48.0
5,0,49,adpcm_enc,48.0,13,h264_dec,48.0
5,0,62,adpcm_enc,48.0,25,h264_dec,48.0
5,0,239,audiobeam,96.0,177,huff_enc,96.0
5,0,234,audiobeam,96.0,184,huff_enc,96.0
5,0,247,audiobeam,96.0,191,huff_enc,96.0
5,0,232,audiobeam,96.0,224,audiobeam,96.0
5,0,117,g723_enc,96.0,33,h264_dec,96.0
5,0,131,g723_enc,96.0,75,adpcm_enc,96.0
5,0,120,g723_enc,96.0,82,adpcm_enc,96.0
5,0,36,h264_dec,96.0,30,h264_dec,96.0
5,0,41,h264_dec,96.0,40,h264_dec,96.0
5,1,923,susan,96.0,920,susan,96.0
5,1,955,dijkstra,192.0,954,dijkstra,192.0
5,1,935,susan,192.0,929,susan,192.0
5,1,936,susan,192.0,933,susan,192.0
5,1,888,gsm_enc,96.0,832,rijndael_d,96.0
5,1,821,rijndael_d,96.0,770,epic,96.0
5,1,861,anagram,96.0,763,epic,96.0
5,1,863,anagram,96.0,792,rijndael_e,96.0
5,1,800,rijndael_e,96.0,739,cjpeg_tran,96.0
5,1,706,gsm_dec,96.0,699,gsm_dec,96.0
5,1,713,gsm_dec,96.0,703,gsm_dec,96.0
5,1,895,gsm_enc,192.0,839,rijndael_d,192.0
5,1,901,gsm_enc,192.0,846,rijndael_d,192.0
5,1,907,gsm_enc,192.0,782,epic,192.0
5,1,870,anagram,192.0,778,epic,192.0
5,1,871,anagram,192.0,809,rijndael_e,192.0
5,1,819,rijndael_e,192.0,754,cjpeg_tran,192.0
5,1,753,cjpeg_tran,192.0,724,gsm_dec,192.0
5,1,732,gsm_dec,192.0,731,gsm_dec,192.0
5,1,686,audiobeam,96.0,669,huff_enc,96.0
5,1,682,audiobeam,96.0,676,huff_enc,96.0
5,1,656,g723_enc,96.0,624,adpcm_enc,96.0
5,1,649,g723_enc,96.0,631,adpcm_enc,96.0
5,1,657,g723_enc,96.0,640,adpcm_enc,96.0
5,1,610,adpcm_dec,96.0,578,h264_dec,96.0
5,1,620,adpcm_dec,96.0,597,huff_dec,96.0
5,1,596,huff_dec,96.0,569,h264_dec,96.0
5,1,584,huff_dec,96.0,582,h264_dec,96.0
6,0,534,gsm_enc,48.0,423,rijndael_d,48.0
6,0,538,gsm_enc,48.0,432,rijndael_d,48.0
6,0,521,gsm_enc,48.0,443,rijndael_d,48.0
6,0,446,rijndael_d,48.0,344,epic,48.0
6,0,435,rijndael_d,48.0,355,epic,48.0
6,0,481,anagram,48.0,350,epic,48.0
6,0,485,anagram,48.0,391,rijndael_e,48.0
6,0,488,anagram,48.0,402,rijndael_e,48.0
6,0,317,cjpeg_tran,48.0,252,gsm_dec,48.0
6,0,311,cjpeg_tran,48.0,257,gsm_dec,48.0
6,0,303,cjpeg_tran,48.0,266,gsm_dec,48.0
6,0,559,gsm_enc,96.0,456,rijndael_d,96.0
6,0,549,gsm_enc,96.0,463,rijndael_d,96.0
6,0,539,gsm_enc,96.0,470,rijndael_d,96.0
6,0,541,gsm_enc,96.0,376,epic,96.0
6,0,502,anagram,96.0,366,epic,96.0
6,0,507,anagram,96.0,378,epic,96.0
6,0,515,anagram,96.0,407,rijndael_e,96.0
6,0,508,anagram,96.0,418,rijndael_e,96.0
6,0,328,cjpeg_tran,96.0,271,gsm_dec,96.0
6,0,337,cjpeg_tran,96.0,275,gsm_dec,96.0
6,0,333,cjpeg_tran,96.0,284,gsm_dec,96.0
6,0,156,huff_enc,48.0,93,g723_enc,48.0
6,0,143,huff_enc,48.0,105,g723_enc,48.0
6,0,294,gsm_dec,96.0,290,gsm_dec,96.0
6,0,209,audiobeam,48.0,145,huff_enc,48.0
6,0,202,audiobeam,48.0,157,huff_enc,48.0
6,0,205,audiobeam,48.0,165,huff_enc,48.0
6,0,96,g723_enc,48.0,63,adpcm_enc,48.0
6,0,24,h264_dec,48.0,3,h264_dec,48.0
6,0,65,adpcm_enc,48.0,9,h264_dec,48.0
6,0,57,adpcm_enc,48.0,23,h264_dec,48.0
6,0,231,audiobeam,96.0,176,huff_enc,96.0
6,0,237,audiobeam,96.0,183,huff_enc,96.0
6,0,241,audiobeam,96.0,190,huff_enc,96.0
6,0,227,audiobeam,96.0,197,huff_enc,96.0
6,0,129,g723_enc,96.0,35,h264_dec,96.0
6,0,136,g723_enc,96.0,77,adpcm_enc,96.0
6,0,127,g723_enc,96.0,84,adpcm_enc,96.0
6,0,43,h264_dec,96.0,37,h264_dec,96.0
6,1,925,susan,96.0,912,susan,96.0
6,1,947,dijkstra,192.0,946,dijkstra,192.0
6,1,961,dijkstra,192.0,959,dijkstra,192.0
6,1,881,gsm_enc,96.0,824,rijndael_d,96.0
6,1,884,gsm_enc,96.0,826,rijndael_d,96.0
6,1,887,gsm_enc,96.0,829,rijndael_d,96.0
6,1,889,gsm_enc,96.0,836,rijndael_d,96.0
6,1,803,rijndael_e,96.0,773,epic,96.0
6,1,855,anagram,96.0,768,epic,96.0
6,1,864,anagram,96.0,807,rijndael_e,96.0
6,1,795,rijndael_e,96.0,742,cjpeg_tran,96.0
6,1,717,gsm_dec,96.0,702,gsm_dec,96.0
6,1,904,gsm_enc,192.0,838,rijndael_d,192.0
6,1,903,gsm_enc,192.0,845,rijndael_d,192.0
6,1,902,gsm_enc,192.0,852,rijndael_d,192.0
6,1,877,anagram,192.0,777,epic,192.0
6,1,869,anagram,192.0,786,epic,192.0
6,1,810,rijndael_e,192.0,751,cjpeg_tran,192.0
6,1,812,rijndael_e,192.0,759,cjpeg_tran,192.0
6,1,735,gsm_dec,192.0,728,gsm_dec,192.0
6,1,691,audiobeam,96.0,668,huff_enc,96.0
6,1,689,audiobeam,96.0,675,huff_enc,96.0
6,1,648,g723_enc,96.0,623,adpcm_enc,96.0
6,1,646,g723_enc,96.0,627,adpcm_enc,96.0
6,1,644,g723_enc,96.0,634,adpcm_enc,96.0
6,1,663,g723_enc,96.0,643,adpcm_enc,96.0
6,1,606,adpcm_dec,96.0,587,huff_dec,96.0
6,1,616,adpcm_dec,96.0,602,huff_dec,96.0
6,1,601,huff_dec,96.0,574,h264_dec,96.0
6,1,638,adpcm_enc,96.0,591,huff_dec,96.0
7,0,529,gsm_enc,48.0,422,rijndael_d,48.0
7,0,531,gsm_enc,48.0,431,rijndael_d,48.0
7,0,532,gsm_enc,48.0,442,rijndael_d,48.0
7,0,518,gsm_enc,48.0,454,rijndael_d,48.0
7,0,477,anagram,48.0,347,epic,48.0
7,0,476,anagram,48.0,387,rijndael_e,48.0
7,0,484,anagram,48.0,398,rijndael_e,48.0
7,0,397,rijndael_e,48.0,306,cjpeg_tran,48.0
7,0,310,cjpeg_tran,48.0,255,gsm_dec,48.0
7,0,307,cjpeg_tran,48.0,260,gsm_dec,48.0
7,0,298,cjpeg_tran,48.0,269,gsm_dec,48.0
7,0,564,gsm_enc,96.0,458,rijndael_d,96.0
7,0,565,gsm_enc,96.0,465,rijndael_d,96.0
7,0,558,gsm_enc,96.0,472,rijndael_d,96.0
7,0,563,gsm_enc,96.0,379,epic,96.0
7,0,493,anagram,96.0,369,epic,96.0
7,0,505,anagram,96.0,381,epic,96.0
7,0,494,anagram,96.0,409,rijndael_e,96.0
7,0,413,rijndael_e,96.0,321,cjpeg_tran,96.0
7,0,419,rijndael_e,96.0,338,cjpeg_tran,96.0
7,0,334,cjpeg_tran,96.0,280,gsm_dec,96.0
7,0,325,cjpeg_tran,96.0,289,gsm_dec,96.0
7,0,170,huff_enc,48.0,99,g723_enc,48.0
7,0,142,huff_enc,48.0,109,g723_enc,48.0
7,0,198,audiobeam,48.0,140,huff_enc,48.0
7,0,216,audiobeam,48.0,150,huff_enc,48.0
7,0,217,audiobeam,48.0,161,huff_enc,48.0
7,0,91,g723_enc,48.0,51,adpcm_enc,48.0
7,0,89,g723_enc,48.0,60,adpcm_enc,48.0
7,0,12,h264_dec,48.0,1,h264_dec,48.0
7,0,54,adpcm_enc,48.0,2,h264_dec,48.0
7,0,52,adpcm_enc,48.0,22,h264_dec,48.0
7,0,229,audiobeam,96.0,175,huff_enc,96.0
7,0,219,audiobeam,96.0,182,huff_enc,96.0
7,0,230,audiobeam,96.0,189,huff_enc,96.0
7,0,248,audiobeam,96.0,196,huff_enc,96.0
7,0,121,g723_enc,96.0,34,h264_dec,96.0
7,0,128,g723_enc,96.0,76,adpcm_enc,96.0
7,0,135,g723_enc,96.0,83,adpcm_enc,96.0
7,0,47,h264_dec,96.0,31,h264_dec,96.0
7,0,44,h264_dec,96.0,42,h264_dec,96.0
7,1,922,susan,96.0,921,susan,96.0
7,1,957,dijkstra,192.0,956,dijkstra,192.0
7,1,934,susan,192.0,930,susan,192.0
7,1,942,susan,192.0,937,susan,192.0
7,1,885,gsm_enc,96.0,833,rijndael_d,96.0
7,1,790,rijndael_e,96.0,762,epic,96.0
7,1,796,rijndael_e,96.0,774,epic,96.0
7,1,853,anagram,96.0,771,epic,96.0
7,1,788,rijndael_e,96.0,736,cjpeg_tran,96.0
7,1,801,rijndael_e,96.0,743,cjpeg_tran,96.0
7,1,709,gsm_dec,96.0,705,gsm_dec,96.0
7,1,906,gsm_enc,192.0,840,rijndael_d,192.0
7,1,908,gsm_enc,192.0,847,rijndael_d,192.0
7,1,898,gsm_enc,192.0,783,epic,192.0
7,1,874,anagram,192.0,781,epic,192.0
7,1,820,rijndael_e,192.0,746,cjpeg_tran,192.0
7,1,811,rijndael_e,192.0,756,cjpeg_tran,192.0
7,1,725,gsm_dec,192.0,721,gsm_dec,192.0
7,1,690,audiobeam,96.0,666,huff_enc,96.0
7,1,693,audiobeam,96.0,673,huff_enc,96.0
7,1,684,audiobeam,96.0,680,huff_enc,96.0
7,1,658,g723_enc,96.0,630,adpcm_enc,96.0
7,1,661,g723_enc,96.0,639,adpcm_enc,96.0
7,1,615,adpcm_dec,96.0,575,h264_dec,96.0
7,1,607,adpcm_dec,96.0,594,huff_dec,96.0
7,1,600,huff_dec,96.0,568,h264_dec,96.0
7,1,588,huff_dec,96.0,577,h264_dec,96.0
