core,crit_level,task1 id,task1 name,task1 period,task2 id,task2 name,task2 period
1,1,905,gsm_enc,192.0,847,rijndael_d,192.0
1,1,835,rijndael_d,192.0,777,epic,192.0
1,1,846,rijndael_d,192.0,784,epic,192.0
1,1,882,anagram,192.0,775,epic,192.0
1,1,868,anagram,192.0,788,epic,192.0
1,1,813,rijndael_e,192.0,739,cjpeg_tran,192.0
1,1,806,rijndael_e,192.0,753,cjpeg_tran,192.0
1,1,675,huff_enc,96.0,652,g723_enc,96.0
1,1,688,audiobeam,96.0,660,huff_enc,96.0
1,1,694,audiobeam,96.0,670,huff_enc,96.0
1,1,687,audiobeam,96.0,648,g723_enc,96.0
1,1,638,g723_enc,96.0,629,adpcm_enc,96.0
1,1,620,adpcm_dec,96.0,575,h264_dec,96.0
1,1,614,adpcm_dec,96.0,586,huff_dec,96.0
1,1,608,adpcm_dec,96.0,597,huff_dec,96.0
1,1,588,huff_dec,96.0,574,h264_dec,96.0
1,1,590,huff_dec,96.0,581,h264_dec,96.0
2,0,538,gsm_enc,48.0,448,rijndael_d,48.0
2,0,541,gsm_enc,48.0,455,rijndael_d,48.0
2,0,424,rijndael_e,48.0,350,epic,48.0
2,0,492,anagram,48.0,341,epic,48.0
2,0,494,anagram,48.0,348,epic,48.0
2,0,482,anagram,48.0,357,epic,48.0
2,0,489,anagram,48.0,394,rijndael_e,48.0
2,0,485,anagram,48.0,418,rijndael_e,48.0
2,0,414,rijndael_e,48.0,297,cjpeg_tran,48.0
2,0,392,rijndael_e,48.0,304,cjpeg_tran,48.0
2,0,409,rijndael_e,48.0,311,cjpeg_tran,48.0
2,0,267,gsm_dec,48.0,265,gsm_dec,48.0
2,0,550,gsm_enc,96.0,464,rijndael_d,96.0
2,0,559,gsm_enc,96.0,471,rijndael_d,96.0
2,0,554,gsm_enc,96.0,478,rijndael_d,96.0
2,0,522,anagram,96.0,366,epic,96.0
2,0,531,anagram,96.0,371,epic,96.0
2,0,523,anagram,96.0,379,epic,96.0
2,0,529,anagram,96.0,389,epic,96.0
2,0,430,rijndael_e,96.0,320,cjpeg_tran,96.0
2,0,428,rijndael_e,96.0,327,cjpeg_tran,96.0
2,0,314,cjpeg_tran,96.0,284,gsm_dec,96.0
2,0,289,gsm_dec,96.0,281,gsm_dec,96.0
2,0,188,audiobeam,48.0,147,huff_enc,48.0
2,0,218,audiobeam,48.0,154,huff_enc,48.0
2,0,195,audiobeam,48.0,161,huff_enc,48.0
2,0,205,audiobeam,48.0,168,huff_enc,48.0
2,0,99,g723_enc,48.0,42,adpcm_enc,48.0
2,0,114,g723_enc,48.0,52,adpcm_enc,48.0
2,0,109,g723_enc,48.0,61,adpcm_enc,48.0
2,0,7,h264_dec,48.0,5,h264_dec,48.0
2,0,45,adpcm_enc,48.0,6,h264_dec,48.0
2,0,47,adpcm_enc,48.0,20,h264_dec,48.0
2,0,226,audiobeam,96.0,180,huff_enc,96.0
2,0,229,audiobeam,96.0,187,huff_enc,96.0
2,0,119,g723_enc,96.0,26,h264_dec,96.0
2,0,134,g723_enc,96.0,75,adpcm_enc,96.0
2,0,132,g723_enc,96.0,82,adpcm_enc,96.0
2,0,131,g723_enc,96.0,89,adpcm_enc,96.0
2,0,39,h264_dec,96.0,21,h264_dec,96.0
2,0,40,h264_dec,96.0,34,h264_dec,96.0
2,1,956,dijkstra,192.0,944,dijkstra,192.0
2,1,961,dijkstra,192.0,946,dijkstra,192.0
2,1,955,dijkstra,192.0,932,susan,192.0
2,1,941,susan,192.0,938,susan,192.0
2,1,886,gsm_enc,96.0,830,rijndael_d,96.0
2,1,862,anagram,96.0,759,epic,96.0
2,1,859,anagram,96.0,767,epic,96.0
2,1,792,rijndael_e,96.0,727,cjpeg_tran,96.0
2,1,791,rijndael_e,96.0,738,cjpeg_tran,96.0
2,1,706,gsm_dec,96.0,701,gsm_dec,96.0
2,1,908,gsm_enc,192.0,844,rijndael_d,192.0
2,1,832,rijndael_d,192.0,773,epic,192.0
2,1,837,rijndael_d,192.0,782,epic,192.0
2,1,874,anagram,192.0,772,epic,192.0
2,1,871,anagram,192.0,783,epic,192.0
2,1,873,anagram,192.0,810,rijndael_e,192.0
2,1,741,cjpeg_tran,192.0,710,gsm_dec,192.0
2,1,747,cjpeg_tran,192.0,717,gsm_dec,192.0
2,1,663,huff_enc,96.0,655,g723_enc,96.0
2,1,693,audiobeam,96.0,662,huff_enc,96.0
2,1,682,audiobeam,96.0,673,huff_enc,96.0
2,1,639,g723_enc,96.0,624,adpcm_enc,96.0
2,1,641,g723_enc,96.0,632,adpcm_enc,96.0
2,1,621,adpcm_dec,96.0,583,h264_dec,96.0
2,1,610,adpcm_dec,96.0,596,huff_dec,96.0
2,1,603,huff_dec,96.0,573,h264_dec,96.0
2,1,592,huff_dec,96.0,580,h264_dec,96.0
3,0,533,gsm_enc,48.0,447,rijndael_d,48.0
3,0,537,gsm_enc,48.0,454,rijndael_d,48.0
3,0,412,rijndael_e,48.0,340,epic,48.0
3,0,495,anagram,48.0,339,epic,48.0
3,0,502,anagram,48.0,347,epic,48.0
3,0,506,anagram,48.0,356,epic,48.0
3,0,484,anagram,48.0,391,rijndael_e,48.0
3,0,501,anagram,48.0,415,rijndael_e,48.0
3,0,400,rijndael_e,48.0,296,cjpeg_tran,48.0
3,0,420,rijndael_e,48.0,303,cjpeg_tran,48.0
3,0,410,rijndael_e,48.0,310,cjpeg_tran,48.0
3,0,262,gsm_dec,48.0,261,gsm_dec,48.0
3,0,563,gsm_enc,96.0,463,rijndael_d,96.0
3,0,572,gsm_enc,96.0,470,rijndael_d,96.0
3,0,567,gsm_enc,96.0,477,rijndael_d,96.0
3,0,517,anagram,96.0,365,epic,96.0
3,0,528,anagram,96.0,370,epic,96.0
3,0,521,anagram,96.0,377,epic,96.0
3,0,519,anagram,96.0,387,epic,96.0
3,0,437,rijndael_e,96.0,319,cjpeg_tran,96.0
3,0,426,rijndael_e,96.0,326,cjpeg_tran,96.0
3,0,330,cjpeg_tran,96.0,272,gsm_dec,96.0
3,0,280,gsm_dec,96.0,279,gsm_dec,96.0
3,0,210,audiobeam,48.0,146,huff_enc,48.0
3,0,196,audiobeam,48.0,153,huff_enc,48.0
3,0,194,audiobeam,48.0,160,huff_enc,48.0
3,0,212,audiobeam,48.0,167,huff_enc,48.0
3,0,108,g723_enc,48.0,41,adpcm_enc,48.0
3,0,116,g723_enc,48.0,51,adpcm_enc,48.0
3,0,101,g723_enc,48.0,60,adpcm_enc,48.0
3,0,4,h264_dec,48.0,3,h264_dec,48.0
3,0,55,adpcm_enc,48.0,2,h264_dec,48.0
3,0,62,adpcm_enc,48.0,17,h264_dec,48.0
3,0,246,audiobeam,96.0,179,huff_enc,96.0
3,0,232,audiobeam,96.0,186,huff_enc,96.0
3,0,236,audiobeam,96.0,233,audiobeam,96.0
3,0,126,g723_enc,96.0,76,adpcm_enc,96.0
3,0,125,g723_enc,96.0,83,adpcm_enc,96.0
3,0,136,g723_enc,96.0,90,adpcm_enc,96.0
3,0,28,h264_dec,96.0,22,h264_dec,96.0
3,0,36,h264_dec,96.0,35,h264_dec,96.0
3,1,962,dijkstra,192.0,945,dijkstra,192.0
3,1,954,dijkstra,192.0,947,dijkstra,192.0
3,1,930,susan,192.0,926,susan,192.0
3,1,939,susan,192.0,937,susan,192.0
3,1,887,gsm_enc,96.0,823,rijndael_d,96.0
3,1,889,gsm_enc,96.0,829,rijndael_d,96.0
3,1,863,anagram,96.0,758,epic,96.0
3,1,853,anagram,96.0,765,epic,96.0
3,1,801,rijndael_e,96.0,726,cjpeg_tran,96.0
3,1,798,rijndael_e,96.0,736,cjpeg_tran,96.0
3,1,709,gsm_dec,96.0,696,gsm_dec,96.0
3,1,912,gsm_enc,192.0,838,rijndael_d,192.0
3,1,904,gsm_enc,192.0,848,rijndael_d,192.0
3,1,843,rijndael_d,192.0,786,epic,192.0
3,1,879,anagram,192.0,776,epic,192.0
3,1,875,anagram,192.0,790,epic,192.0
3,1,811,rijndael_e,192.0,740,cjpeg_tran,192.0
3,1,742,cjpeg_tran,192.0,713,gsm_dec,192.0
3,1,751,cjpeg_tran,192.0,721,gsm_dec,192.0
3,1,716,gsm_dec,192.0,712,gsm_dec,192.0
3,1,690,audiobeam,96.0,664,huff_enc,96.0
3,1,691,audiobeam,96.0,676,huff_enc,96.0
3,1,656,g723_enc,96.0,626,adpcm_enc,96.0
3,1,650,g723_enc,96.0,633,adpcm_enc,96.0
3,1,618,adpcm_dec,96.0,585,huff_dec,96.0
3,1,611,adpcm_dec,96.0,595,huff_dec,96.0
3,1,750,cjpeg_tran,192.0,750,cjpeg_tran,192.0
4,0,543,gsm_enc,48.0,446,rijndael_d,48.0
4,0,542,gsm_enc,48.0,453,rijndael_d,48.0
4,0,413,rijndael_e,48.0,338,epic,48.0
4,0,480,anagram,48.0,336,epic,48.0
4,0,481,anagram,48.0,346,epic,48.0
4,0,488,anagram,48.0,354,epic,48.0
4,0,486,anagram,48.0,362,epic,48.0
4,0,408,rijndael_e,48.0,292,cjpeg_tran,48.0
4,0,417,rijndael_e,48.0,295,cjpeg_tran,48.0
4,0,390,rijndael_e,48.0,302,cjpeg_tran,48.0
4,0,419,rijndael_e,48.0,309,cjpeg_tran,48.0
4,0,264,gsm_dec,48.0,254,gsm_dec,48.0
4,0,566,gsm_enc,96.0,460,rijndael_d,96.0
4,0,564,gsm_enc,96.0,467,rijndael_d,96.0
4,0,565,gsm_enc,96.0,474,rijndael_d,96.0
4,0,551,gsm_enc,96.0,382,epic,96.0
4,0,512,anagram,96.0,372,epic,96.0
4,0,520,anagram,96.0,380,epic,96.0
4,0,368,epic,96.0,333,cjpeg_tran,96.0
4,0,436,rijndael_e,96.0,321,cjpeg_tran,96.0
4,0,438,rijndael_e,96.0,328,cjpeg_tran,96.0
4,0,276,gsm_dec,96.0,270,gsm_dec,96.0
4,0,285,gsm_dec,96.0,277,gsm_dec,96.0
4,0,198,audiobeam,48.0,145,huff_enc,48.0
4,0,199,audiobeam,48.0,152,huff_enc,48.0
4,0,200,audiobeam,48.0,159,huff_enc,48.0
4,0,209,audiobeam,48.0,166,huff_enc,48.0
4,0,313,cjpeg_tran,96.0,239,audiobeam,96.0
4,0,96,g723_enc,48.0,49,adpcm_enc,48.0
4,0,100,g723_enc,48.0,59,adpcm_enc,48.0
4,0,111,g723_enc,48.0,70,adpcm_enc,48.0
4,0,66,adpcm_enc,48.0,9,h264_dec,48.0
4,0,1,h264_dec,48.0,1,h264_dec,48.0
4,0,243,audiobeam,96.0,178,huff_enc,96.0
4,0,244,audiobeam,96.0,185,huff_enc,96.0
4,0,248,audiobeam,96.0,231,audiobeam,96.0
4,0,140,g723_enc,96.0,74,adpcm_enc,96.0
4,0,142,g723_enc,96.0,81,adpcm_enc,96.0
4,0,143,g723_enc,96.0,88,adpcm_enc,96.0
4,0,135,g723_enc,96.0,95,adpcm_enc,96.0
4,0,37,h264_dec,96.0,33,h264_dec,96.0
4,1,925,susan,96.0,924,susan,96.0
4,1,957,dijkstra,192.0,952,dijkstra,192.0
4,1,943,susan,192.0,935,susan,192.0
4,1,888,gsm_enc,96.0,817,rijndael_d,96.0
4,1,890,gsm_enc,96.0,822,rijndael_d,96.0
4,1,891,gsm_enc,96.0,827,rijndael_d,96.0
4,1,855,anagram,96.0,756,epic,96.0
4,1,858,anagram,96.0,762,epic,96.0
4,1,793,rijndael_e,96.0,722,cjpeg_tran,96.0
4,1,796,rijndael_e,96.0,731,cjpeg_tran,96.0
4,1,725,cjpeg_tran,96.0,702,gsm_dec,96.0
4,1,703,gsm_dec,96.0,700,gsm_dec,96.0
4,1,910,gsm_enc,192.0,842,rijndael_d,192.0
4,1,708,gsm_dec,96.0,668,huff_enc,96.0
4,1,845,rijndael_d,192.0,781,epic,192.0
4,1,872,anagram,192.0,771,epic,192.0
4,1,870,anagram,192.0,780,epic,192.0
4,1,878,anagram,192.0,809,rijndael_e,192.0
4,1,805,rijndael_e,192.0,752,cjpeg_tran,192.0
4,1,679,huff_enc,96.0,651,g723_enc,96.0
4,1,720,gsm_dec,192.0,719,gsm_dec,192.0
4,1,692,audiobeam,96.0,669,huff_enc,96.0
4,1,684,audiobeam,96.0,642,g723_enc,96.0
4,1,646,g723_enc,96.0,628,adpcm_enc,96.0
4,1,653,g723_enc,96.0,635,adpcm_enc,96.0
4,1,605,adpcm_dec,96.0,589,huff_dec,96.0
4,1,615,adpcm_dec,96.0,600,huff_dec,96.0
4,1,604,huff_dec,96.0,577,h264_dec,96.0
4,1,625,adpcm_enc,96.0,584,huff_dec,96.0
5,0,544,gsm_enc,48.0,445,rijndael_d,48.0
5,0,540,gsm_enc,48.0,452,rijndael_d,48.0
5,0,398,rijndael_e,48.0,337,epic,48.0
5,0,507,anagram,48.0,335,epic,48.0
5,0,479,anagram,48.0,345,epic,48.0
5,0,503,anagram,48.0,353,epic,48.0
5,0,487,anagram,48.0,361,epic,48.0
5,0,491,anagram,48.0,423,rijndael_e,48.0
5,0,395,rijndael_e,48.0,299,cjpeg_tran,48.0
5,0,404,rijndael_e,48.0,306,cjpeg_tran,48.0
5,0,259,gsm_dec,48.0,250,gsm_dec,48.0
5,0,260,gsm_dec,48.0,253,gsm_dec,48.0
5,0,553,gsm_enc,96.0,459,rijndael_d,96.0
5,0,571,gsm_enc,96.0,466,rijndael_d,96.0
5,0,557,gsm_enc,96.0,473,rijndael_d,96.0
5,0,548,gsm_enc,96.0,378,epic,96.0
5,0,513,anagram,96.0,367,epic,96.0
5,0,516,anagram,96.0,375,epic,96.0
5,0,515,anagram,96.0,385,epic,96.0
5,0,434,rijndael_e,96.0,317,cjpeg_tran,96.0
5,0,440,rijndael_e,96.0,324,cjpeg_tran,96.0
5,0,429,rijndael_e,96.0,332,cjpeg_tran,96.0
5,0,288,gsm_dec,96.0,274,gsm_dec,96.0
5,0,201,audiobeam,48.0,144,huff_enc,48.0
5,0,207,audiobeam,48.0,151,huff_enc,48.0
5,0,213,audiobeam,48.0,158,huff_enc,48.0
5,0,191,audiobeam,48.0,165,huff_enc,48.0
5,0,193,audiobeam,48.0,106,g723_enc,48.0
5,0,107,g723_enc,48.0,53,adpcm_enc,48.0
5,0,115,g723_enc,48.0,63,adpcm_enc,48.0
5,0,12,h264_dec,48.0,8,h264_dec,48.0
5,0,67,adpcm_enc,48.0,10,h264_dec,48.0
5,0,238,audiobeam,96.0,170,huff_enc,96.0
5,0,230,audiobeam,96.0,174,huff_enc,96.0
5,0,225,audiobeam,96.0,181,huff_enc,96.0
5,0,221,audiobeam,96.0,219,audiobeam,96.0
5,0,129,g723_enc,96.0,27,h264_dec,96.0
5,0,120,g723_enc,96.0,78,adpcm_enc,96.0
5,0,138,g723_enc,96.0,85,adpcm_enc,96.0
5,0,117,g723_enc,96.0,92,adpcm_enc,96.0
5,0,31,h264_dec,96.0,24,h264_dec,96.0
5,1,921,susan,96.0,917,susan,96.0
5,1,953,dijkstra,192.0,949,dijkstra,192.0
5,1,942,susan,192.0,928,susan,192.0
5,1,893,gsm_enc,96.0,814,rijndael_d,96.0
5,1,896,gsm_enc,96.0,818,rijndael_d,96.0
5,1,892,gsm_enc,96.0,824,rijndael_d,96.0
5,1,821,rijndael_d,96.0,766,epic,96.0
5,1,856,anagram,96.0,763,epic,96.0
5,1,795,rijndael_e,96.0,723,cjpeg_tran,96.0
5,1,799,rijndael_e,96.0,732,cjpeg_tran,96.0
5,1,729,cjpeg_tran,96.0,704,gsm_dec,96.0
5,1,915,gsm_enc,192.0,831,rijndael_d,192.0
5,1,902,gsm_enc,192.0,839,rijndael_d,192.0
5,1,903,gsm_enc,192.0,849,rijndael_d,192.0
5,1,834,rijndael_d,192.0,787,epic,192.0
5,1,876,anagram,192.0,778,epic,192.0
5,1,869,anagram,192.0,804,rijndael_e,192.0
5,1,803,rijndael_e,192.0,745,cjpeg_tran,192.0
5,1,746,cjpeg_tran,192.0,714,gsm_dec,192.0
5,1,667,huff_enc,96.0,637,g723_enc,96.0
5,1,674,huff_enc,96.0,654,g723_enc,96.0
5,1,681,audiobeam,96.0,661,huff_enc,96.0
5,1,685,audiobeam,96.0,672,huff_enc,96.0
5,1,640,g723_enc,96.0,623,adpcm_enc,96.0
5,1,644,g723_enc,96.0,631,adpcm_enc,96.0
5,1,607,adpcm_dec,96.0,579,h264_dec,96.0
5,1,617,adpcm_dec,96.0,594,huff_dec,96.0
5,1,606,adpcm_dec,96.0,602,huff_dec,96.0
6,0,536,gsm_enc,48.0,444,rijndael_d,48.0
6,0,534,gsm_enc,48.0,451,rijndael_d,48.0
6,0,545,gsm_enc,48.0,458,rijndael_d,48.0
6,0,509,anagram,48.0,344,epic,48.0
6,0,510,anagram,48.0,352,epic,48.0
6,0,505,anagram,48.0,360,epic,48.0
6,0,497,anagram,48.0,403,rijndael_e,48.0
6,0,397,rijndael_e,48.0,294,cjpeg_tran,48.0
6,0,406,rijndael_e,48.0,301,cjpeg_tran,48.0
6,0,405,rijndael_e,48.0,308,cjpeg_tran,48.0
6,0,263,gsm_dec,48.0,252,gsm_dec,48.0
6,0,258,gsm_dec,48.0,257,gsm_dec,48.0
6,0,561,gsm_enc,96.0,462,rijndael_d,96.0
6,0,556,gsm_enc,96.0,469,rijndael_d,96.0
6,0,555,gsm_enc,96.0,476,rijndael_d,96.0
6,0,514,anagram,96.0,364,epic,96.0
6,0,527,anagram,96.0,369,epic,96.0
6,0,518,anagram,96.0,376,epic,96.0
6,0,511,anagram,96.0,386,epic,96.0
6,0,431,rijndael_e,96.0,318,cjpeg_tran,96.0
6,0,433,rijndael_e,96.0,325,cjpeg_tran,96.0
6,0,427,rijndael_e,96.0,334,cjpeg_tran,96.0
6,0,287,gsm_dec,96.0,286,gsm_dec,96.0
6,0,204,audiobeam,48.0,150,huff_enc,48.0
6,0,203,audiobeam,48.0,157,huff_enc,48.0
6,0,211,audiobeam,48.0,164,huff_enc,48.0
6,0,206,audiobeam,48.0,192,audiobeam,48.0
6,0,103,g723_enc,48.0,48,adpcm_enc,48.0
6,0,97,g723_enc,48.0,58,adpcm_enc,48.0
6,0,110,g723_enc,48.0,69,adpcm_enc,48.0
6,0,50,adpcm_enc,48.0,0,h264_dec,48.0
6,0,64,adpcm_enc,48.0,16,h264_dec,48.0
6,0,242,audiobeam,96.0,173,huff_enc,96.0
6,0,223,audiobeam,96.0,177,huff_enc,96.0
6,0,222,audiobeam,96.0,184,huff_enc,96.0
6,0,237,audiobeam,96.0,228,audiobeam,96.0
6,0,124,g723_enc,96.0,73,adpcm_enc,96.0
6,0,122,g723_enc,96.0,80,adpcm_enc,96.0
6,0,139,g723_enc,96.0,87,adpcm_enc,96.0
6,0,141,g723_enc,96.0,94,adpcm_enc,96.0
6,0,38,h264_dec,96.0,32,h264_dec,96.0
6,1,922,susan,96.0,919,susan,96.0
6,1,960,dijkstra,192.0,951,dijkstra,192.0
6,1,936,susan,192.0,934,susan,192.0
6,1,895,gsm_enc,96.0,816,rijndael_d,96.0
6,1,898,gsm_enc,96.0,820,rijndael_d,96.0
6,1,897,gsm_enc,96.0,826,rijndael_d,96.0
6,1,860,anagram,96.0,755,epic,96.0
6,1,867,anagram,96.0,761,epic,96.0
6,1,854,anagram,96.0,769,epic,96.0
6,1,794,rijndael_e,96.0,734,cjpeg_tran,96.0
6,1,733,cjpeg_tran,96.0,705,gsm_dec,96.0
6,1,907,gsm_enc,192.0,833,rijndael_d,192.0
6,1,913,gsm_enc,192.0,840,rijndael_d,192.0
6,1,906,gsm_enc,192.0,851,rijndael_d,192.0
6,1,850,rijndael_d,192.0,789,epic,192.0
6,1,883,anagram,192.0,779,epic,192.0
6,1,877,anagram,192.0,807,rijndael_e,192.0
6,1,808,rijndael_e,192.0,749,cjpeg_tran,192.0
6,1,748,cjpeg_tran,192.0,715,gsm_dec,192.0
6,1,677,huff_enc,96.0,649,g723_enc,96.0
6,1,678,huff_enc,96.0,659,g723_enc,96.0
6,1,695,audiobeam,96.0,666,huff_enc,96.0
6,1,686,audiobeam,96.0,636,g723_enc,96.0
6,1,643,g723_enc,96.0,622,adpcm_enc,96.0
6,1,647,g723_enc,96.0,630,adpcm_enc,96.0
6,1,609,adpcm_dec,96.0,578,h264_dec,96.0
6,1,616,adpcm_dec,96.0,593,huff_dec,96.0
6,1,619,adpcm_dec,96.0,601,huff_dec,96.0
7,0,535,gsm_enc,48.0,443,rijndael_d,48.0
7,0,532,gsm_enc,48.0,450,rijndael_d,48.0
7,0,539,gsm_enc,48.0,457,rijndael_d,48.0
7,0,490,anagram,48.0,343,epic,48.0
7,0,496,anagram,48.0,351,epic,48.0
7,0,483,anagram,48.0,359,epic,48.0
7,0,500,anagram,48.0,402,rijndael_e,48.0
7,0,396,rijndael_e,48.0,293,cjpeg_tran,48.0
7,0,422,rijndael_e,48.0,300,cjpeg_tran,48.0
7,0,407,rijndael_e,48.0,307,cjpeg_tran,48.0
7,0,255,gsm_dec,48.0,251,gsm_dec,48.0
7,0,266,gsm_dec,48.0,256,gsm_dec,48.0
7,0,562,gsm_enc,96.0,461,rijndael_d,96.0
7,0,552,gsm_enc,96.0,468,rijndael_d,96.0
7,0,560,gsm_enc,96.0,475,rijndael_d,96.0
7,0,568,gsm_enc,96.0,388,epic,96.0
7,0,526,anagram,96.0,374,epic,96.0
7,0,530,anagram,96.0,383,epic,96.0
7,0,425,rijndael_e,96.0,316,cjpeg_tran,96.0
7,0,442,rijndael_e,96.0,323,cjpeg_tran,96.0
7,0,435,rijndael_e,96.0,331,cjpeg_tran,96.0
7,0,278,gsm_dec,96.0,273,gsm_dec,96.0
7,0,291,gsm_dec,96.0,283,gsm_dec,96.0
7,0,214,audiobeam,48.0,149,huff_enc,48.0
7,0,202,audiobeam,48.0,156,huff_enc,48.0
7,0,215,audiobeam,48.0,163,huff_enc,48.0
7,0,216,audiobeam,48.0,189,audiobeam,48.0
7,0,102,g723_enc,48.0,44,adpcm_enc,48.0
7,0,105,g723_enc,48.0,57,adpcm_enc,48.0
7,0,113,g723_enc,48.0,68,adpcm_enc,48.0
7,0,19,h264_dec,48.0,18,h264_dec,48.0
7,0,46,adpcm_enc,48.0,15,h264_dec,48.0
7,0,235,audiobeam,96.0,172,huff_enc,96.0
7,0,245,audiobeam,96.0,176,huff_enc,96.0
7,0,241,audiobeam,96.0,183,huff_enc,96.0
7,0,247,audiobeam,96.0,227,audiobeam,96.0
7,0,118,g723_enc,96.0,72,adpcm_enc,96.0
7,0,128,g723_enc,96.0,79,adpcm_enc,96.0
7,0,123,g723_enc,96.0,86,adpcm_enc,96.0
7,0,137,g723_enc,96.0,93,adpcm_enc,96.0
7,0,30,h264_dec,96.0,29,h264_dec,96.0
7,1,920,susan,96.0,918,susan,96.0
7,1,958,dijkstra,192.0,950,dijkstra,192.0
7,1,933,susan,192.0,931,susan,192.0
7,1,900,gsm_enc,96.0,815,rijndael_d,96.0
7,1,901,gsm_enc,96.0,819,rijndael_d,96.0
7,1,899,gsm_enc,96.0,825,rijndael_d,96.0
7,1,866,anagram,96.0,754,epic,96.0
7,1,861,anagram,96.0,760,epic,96.0
7,1,864,anagram,96.0,768,epic,96.0
7,1,800,rijndael_e,96.0,730,cjpeg_tran,96.0
7,1,737,cjpeg_tran,96.0,699,gsm_dec,96.0
7,1,698,gsm_dec,96.0,697,gsm_dec,96.0
7,1,909,gsm_enc,192.0,841,rijndael_d,192.0
7,1,911,gsm_enc,192.0,852,rijndael_d,192.0
7,1,880,anagram,192.0,770,epic,192.0
7,1,884,anagram,192.0,774,epic,192.0
7,1,885,anagram,192.0,785,epic,192.0
7,1,881,anagram,192.0,812,rijndael_e,192.0
7,1,744,cjpeg_tran,192.0,711,gsm_dec,192.0
7,1,743,cjpeg_tran,192.0,718,gsm_dec,192.0
7,1,671,huff_enc,96.0,658,g723_enc,96.0
7,1,689,audiobeam,96.0,665,huff_enc,96.0
7,1,683,audiobeam,96.0,680,huff_enc,96.0
7,1,657,g723_enc,96.0,627,adpcm_enc,96.0
7,1,645,g723_enc,96.0,634,adpcm_enc,96.0
7,1,613,adpcm_dec,96.0,587,huff_dec,96.0
7,1,612,adpcm_dec,96.0,598,huff_dec,96.0
7,1,599,huff_dec,96.0,576,h264_dec,96.0
7,1,591,huff_dec,96.0,582,h264_dec,96.0
