core,crit_level,task1 id,task1 name,task1 period,task2 id,task2 name,task2 period
2,1,544,huff_dec,96.0,540,h264_dec,96.0
3,0,489,gsm_enc,48.0,398,rijndael_d,48.0
3,0,487,gsm_enc,48.0,405,rijndael_d,48.0
3,0,504,gsm_enc,48.0,412,rijndael_d,48.0
3,0,439,anagram,48.0,317,epic,48.0
3,0,454,anagram,48.0,320,epic,48.0
3,0,458,anagram,48.0,328,epic,48.0
3,0,440,anagram,48.0,338,epic,48.0
3,0,357,rijndael_e,48.0,279,cjpeg_tran,48.0
3,0,377,rijndael_e,48.0,288,cjpeg_tran,48.0
3,0,284,cjpeg_tran,48.0,231,gsm_dec,48.0
3,0,298,cjpeg_tran,48.0,246,gsm_dec,48.0
3,0,252,gsm_dec,48.0,233,gsm_dec,48.0
3,0,511,gsm_enc,96.0,415,rijndael_d,96.0
3,0,516,gsm_enc,96.0,422,rijndael_d,96.0
3,0,527,gsm_enc,96.0,429,rijndael_d,96.0
3,0,471,anagram,96.0,339,epic,96.0
3,0,472,anagram,96.0,347,epic,96.0
3,0,468,anagram,96.0,354,epic,96.0
3,0,460,anagram,96.0,390,rijndael_e,96.0
3,0,393,rijndael_e,96.0,307,cjpeg_tran,96.0
3,0,310,cjpeg_tran,96.0,263,gsm_dec,96.0
3,0,265,gsm_dec,96.0,259,gsm_dec,96.0
3,0,185,audiobeam,48.0,143,huff_enc,48.0
3,0,184,audiobeam,48.0,151,huff_enc,48.0
3,0,200,audiobeam,48.0,159,huff_enc,48.0
3,0,111,g723_enc,48.0,21,h264_dec,48.0
3,0,114,g723_enc,48.0,61,adpcm_enc,48.0
3,0,120,g723_enc,48.0,68,adpcm_enc,48.0
3,0,105,g723_enc,48.0,75,adpcm_enc,48.0
3,0,5,h264_dec,48.0,4,h264_dec,48.0
3,0,23,h264_dec,48.0,20,h264_dec,48.0
3,0,218,audiobeam,96.0,175,huff_enc,96.0
3,0,208,audiobeam,96.0,182,huff_enc,96.0
3,0,128,g723_enc,96.0,79,adpcm_enc,96.0
3,0,130,g723_enc,96.0,86,adpcm_enc,96.0
3,0,131,g723_enc,96.0,93,adpcm_enc,96.0
3,0,44,h264_dec,96.0,35,h264_dec,96.0
3,1,894,susan,96.0,885,susan,96.0
3,1,921,dijkstra,192.0,912,dijkstra,192.0
3,1,897,susan,96.0,897,susan,96.0
3,1,848,gsm_enc,96.0,784,rijndael_d,96.0
3,1,851,gsm_enc,96.0,794,rijndael_d,96.0
3,1,792,rijndael_d,96.0,717,epic,96.0
3,1,783,rijndael_d,96.0,728,epic,96.0
3,1,817,anagram,96.0,723,epic,96.0
3,1,756,rijndael_e,96.0,691,cjpeg_tran,96.0
3,1,697,cjpeg_tran,96.0,659,gsm_dec,96.0
3,1,686,cjpeg_tran,96.0,663,gsm_dec,96.0
3,1,664,gsm_dec,96.0,655,gsm_dec,96.0
3,1,866,gsm_enc,192.0,804,rijndael_d,192.0
3,1,870,gsm_enc,192.0,811,rijndael_d,192.0
3,1,872,gsm_enc,192.0,736,epic,192.0
3,1,884,gsm_enc,192.0,744,epic,192.0
3,1,834,anagram,192.0,760,rijndael_e,192.0
3,1,836,anagram,192.0,769,rijndael_e,192.0
3,1,711,cjpeg_tran,192.0,676,gsm_dec,192.0
3,1,709,cjpeg_tran,192.0,683,gsm_dec,192.0
3,1,642,audiobeam,96.0,625,huff_enc,96.0
3,1,635,audiobeam,96.0,632,huff_enc,96.0
3,1,650,audiobeam,96.0,620,g723_enc,96.0
3,1,617,g723_enc,96.0,586,adpcm_enc,96.0
3,1,605,g723_enc,96.0,593,adpcm_enc,96.0
3,1,569,adpcm_dec,96.0,534,h264_dec,96.0
3,1,578,adpcm_dec,96.0,551,huff_dec,96.0
3,1,543,huff_dec,96.0,530,h264_dec,96.0
3,1,556,huff_dec,96.0,535,h264_dec,96.0
4,0,497,gsm_enc,48.0,397,rijndael_d,48.0
4,0,501,gsm_enc,48.0,404,rijndael_d,48.0
4,0,488,gsm_enc,48.0,411,rijndael_d,48.0
4,0,452,anagram,48.0,315,epic,48.0
4,0,435,anagram,48.0,319,epic,48.0
4,0,437,anagram,48.0,327,epic,48.0
4,0,438,anagram,48.0,337,epic,48.0
4,0,375,rijndael_e,48.0,278,cjpeg_tran,48.0
4,0,362,rijndael_e,48.0,286,cjpeg_tran,48.0
4,0,364,rijndael_e,48.0,299,cjpeg_tran,48.0
4,0,239,gsm_dec,48.0,228,gsm_dec,48.0
4,0,253,gsm_dec,48.0,238,gsm_dec,48.0
4,0,519,gsm_enc,96.0,417,rijndael_d,96.0
4,0,515,gsm_enc,96.0,424,rijndael_d,96.0
4,0,520,gsm_enc,96.0,431,rijndael_d,96.0
4,0,477,anagram,96.0,341,epic,96.0
4,0,463,anagram,96.0,349,epic,96.0
4,0,464,anagram,96.0,356,epic,96.0
4,0,392,rijndael_e,96.0,300,cjpeg_tran,96.0
4,0,389,rijndael_e,96.0,308,cjpeg_tran,96.0
4,0,152,huff_enc,48.0,94,g723_enc,48.0
4,0,274,gsm_dec,96.0,260,gsm_dec,96.0
4,0,193,audiobeam,48.0,144,huff_enc,48.0
4,0,195,audiobeam,48.0,153,huff_enc,48.0
4,0,190,audiobeam,48.0,160,huff_enc,48.0
4,0,103,g723_enc,48.0,57,adpcm_enc,48.0
4,0,100,g723_enc,48.0,64,adpcm_enc,48.0
4,0,99,g723_enc,48.0,71,adpcm_enc,48.0
4,0,116,g723_enc,48.0,78,adpcm_enc,48.0
4,0,14,h264_dec,48.0,12,h264_dec,48.0
4,0,205,audiobeam,96.0,166,huff_enc,96.0
4,0,217,audiobeam,96.0,171,huff_enc,96.0
4,0,203,audiobeam,96.0,178,huff_enc,96.0
4,0,140,g723_enc,96.0,27,h264_dec,96.0
4,0,138,g723_enc,96.0,80,adpcm_enc,96.0
4,0,141,g723_enc,96.0,87,adpcm_enc,96.0
4,0,55,h264_dec,96.0,28,h264_dec,96.0
4,0,43,h264_dec,96.0,37,h264_dec,96.0
4,1,890,susan,96.0,886,susan,96.0
4,1,918,dijkstra,192.0,913,dijkstra,192.0
4,1,900,susan,192.0,898,susan,192.0
4,1,854,gsm_enc,96.0,775,rijndael_d,96.0
4,1,856,gsm_enc,96.0,785,rijndael_d,96.0
4,1,845,gsm_enc,96.0,795,rijndael_d,96.0
4,1,774,rijndael_d,96.0,724,epic,96.0
4,1,823,anagram,96.0,715,epic,96.0
4,1,815,anagram,96.0,752,rijndael_e,96.0
4,1,753,rijndael_e,96.0,701,cjpeg_tran,96.0
4,1,696,cjpeg_tran,96.0,666,gsm_dec,96.0
4,1,882,gsm_enc,192.0,800,rijndael_d,192.0
4,1,883,gsm_enc,192.0,807,rijndael_d,192.0
4,1,857,gsm_enc,192.0,814,rijndael_d,192.0
4,1,873,gsm_enc,192.0,740,epic,192.0
4,1,828,anagram,192.0,734,epic,192.0
4,1,835,anagram,192.0,743,epic,192.0
4,1,839,anagram,192.0,764,rijndael_e,192.0
4,1,771,rijndael_e,192.0,705,cjpeg_tran,192.0
4,1,681,gsm_dec,192.0,671,gsm_dec,192.0
4,1,644,audiobeam,96.0,624,huff_enc,96.0
4,1,633,audiobeam,96.0,631,huff_enc,96.0
4,1,641,audiobeam,96.0,618,g723_enc,96.0
4,1,604,g723_enc,96.0,584,adpcm_enc,96.0
4,1,612,g723_enc,96.0,591,adpcm_enc,96.0
4,1,561,adpcm_dec,96.0,532,h264_dec,96.0
4,1,566,adpcm_dec,96.0,548,huff_dec,96.0
4,1,568,adpcm_dec,96.0,558,huff_dec,96.0
4,1,550,huff_dec,96.0,542,h264_dec,96.0
5,0,482,gsm_enc,48.0,396,rijndael_d,48.0
5,0,486,gsm_enc,48.0,403,rijndael_d,48.0
5,0,485,gsm_enc,48.0,410,rijndael_d,48.0
5,0,499,gsm_enc,48.0,332,epic,48.0
5,0,456,anagram,48.0,326,epic,48.0
5,0,441,anagram,48.0,336,epic,48.0
5,0,442,anagram,48.0,373,rijndael_e,48.0
5,0,367,rijndael_e,48.0,283,cjpeg_tran,48.0
5,0,359,rijndael_e,48.0,293,cjpeg_tran,48.0
5,0,297,cjpeg_tran,48.0,244,gsm_dec,48.0
5,0,245,gsm_dec,48.0,232,gsm_dec,48.0
5,0,521,gsm_enc,96.0,414,rijndael_d,96.0
5,0,510,gsm_enc,96.0,418,rijndael_d,96.0
5,0,523,gsm_enc,96.0,425,rijndael_d,96.0
5,0,524,gsm_enc,96.0,432,rijndael_d,96.0
5,0,466,anagram,96.0,342,epic,96.0
5,0,459,anagram,96.0,350,epic,96.0
5,0,461,anagram,96.0,378,rijndael_e,96.0
5,0,387,rijndael_e,96.0,302,cjpeg_tran,96.0
5,0,382,rijndael_e,96.0,309,cjpeg_tran,96.0
5,0,148,huff_enc,48.0,96,g723_enc,48.0
5,0,275,gsm_dec,96.0,267,gsm_dec,96.0
5,0,189,audiobeam,48.0,147,huff_enc,48.0
5,0,197,audiobeam,48.0,156,huff_enc,48.0
5,0,183,audiobeam,48.0,163,huff_enc,48.0
5,0,113,g723_enc,48.0,60,adpcm_enc,48.0
5,0,108,g723_enc,48.0,67,adpcm_enc,48.0
5,0,107,g723_enc,48.0,74,adpcm_enc,48.0
5,0,17,h264_dec,48.0,2,h264_dec,48.0
5,0,24,h264_dec,48.0,19,h264_dec,48.0
5,0,211,audiobeam,96.0,168,huff_enc,96.0
5,0,207,audiobeam,96.0,173,huff_enc,96.0
5,0,210,audiobeam,96.0,180,huff_enc,96.0
5,0,126,g723_enc,96.0,39,h264_dec,96.0
5,0,133,g723_enc,96.0,83,adpcm_enc,96.0
5,0,123,g723_enc,96.0,90,adpcm_enc,96.0
5,0,40,h264_dec,96.0,32,h264_dec,96.0
5,0,46,h264_dec,96.0,45,h264_dec,96.0
5,1,892,susan,96.0,891,susan,96.0
5,1,924,dijkstra,192.0,917,dijkstra,192.0
5,1,908,susan,192.0,904,susan,192.0
5,1,847,gsm_enc,96.0,780,rijndael_d,96.0
5,1,855,gsm_enc,96.0,790,rijndael_d,96.0
5,1,796,rijndael_d,96.0,714,epic,96.0
5,1,787,rijndael_d,96.0,719,epic,96.0
5,1,793,rijndael_d,96.0,729,epic,96.0
5,1,816,anagram,96.0,748,rijndael_e,96.0
5,1,750,rijndael_e,96.0,694,cjpeg_tran,96.0
5,1,692,cjpeg_tran,96.0,665,gsm_dec,96.0
5,1,881,gsm_enc,192.0,799,rijndael_d,192.0
5,1,880,gsm_enc,192.0,805,rijndael_d,192.0
5,1,863,gsm_enc,192.0,812,rijndael_d,192.0
5,1,859,gsm_enc,192.0,737,epic,192.0
5,1,874,gsm_enc,192.0,745,epic,192.0
5,1,831,anagram,192.0,761,rijndael_e,192.0
5,1,840,anagram,192.0,770,rijndael_e,192.0
5,1,708,cjpeg_tran,192.0,677,gsm_dec,192.0
5,1,672,gsm_dec,192.0,670,gsm_dec,192.0
5,1,634,audiobeam,96.0,622,huff_enc,96.0
5,1,648,audiobeam,96.0,629,huff_enc,96.0
5,1,639,audiobeam,96.0,611,g723_enc,96.0
5,1,608,g723_enc,96.0,582,adpcm_enc,96.0
5,1,596,g723_enc,96.0,589,adpcm_enc,96.0
5,1,562,adpcm_dec,96.0,529,h264_dec,96.0
5,1,565,adpcm_dec,96.0,539,h264_dec,96.0
5,1,570,adpcm_dec,96.0,557,huff_dec,96.0
5,1,560,huff_dec,96.0,541,h264_dec,96.0
6,0,503,gsm_enc,48.0,395,rijndael_d,48.0
6,0,506,gsm_enc,48.0,402,rijndael_d,48.0
6,0,493,gsm_enc,48.0,409,rijndael_d,48.0
6,0,490,gsm_enc,48.0,331,epic,48.0
6,0,445,anagram,48.0,324,epic,48.0
6,0,448,anagram,48.0,335,epic,48.0
6,0,446,anagram,48.0,372,rijndael_e,48.0
6,0,368,rijndael_e,48.0,282,cjpeg_tran,48.0
6,0,374,rijndael_e,48.0,292,cjpeg_tran,48.0
6,0,296,cjpeg_tran,48.0,236,gsm_dec,48.0
6,0,240,gsm_dec,48.0,230,gsm_dec,48.0
6,0,251,gsm_dec,48.0,249,gsm_dec,48.0
6,0,528,gsm_enc,96.0,421,rijndael_d,96.0
6,0,513,gsm_enc,96.0,428,rijndael_d,96.0
6,0,517,gsm_enc,96.0,344,epic,96.0
6,0,474,anagram,96.0,343,epic,96.0
6,0,479,anagram,96.0,351,epic,96.0
6,0,470,anagram,96.0,380,rijndael_e,96.0
6,0,379,rijndael_e,96.0,304,cjpeg_tran,96.0
6,0,386,rijndael_e,96.0,313,cjpeg_tran,96.0
6,0,268,gsm_dec,96.0,257,gsm_dec,96.0
6,0,196,audiobeam,48.0,142,huff_enc,48.0
6,0,194,audiobeam,48.0,150,huff_enc,48.0
6,0,202,audiobeam,48.0,158,huff_enc,48.0
6,0,115,g723_enc,48.0,16,h264_dec,48.0
6,0,106,g723_enc,48.0,56,adpcm_enc,48.0
6,0,121,g723_enc,48.0,62,adpcm_enc,48.0
6,0,119,g723_enc,48.0,69,adpcm_enc,48.0
6,0,102,g723_enc,48.0,76,adpcm_enc,48.0
6,0,11,h264_dec,48.0,6,h264_dec,48.0
6,0,261,gsm_dec,96.0,26,h264_dec,96.0
6,0,215,audiobeam,96.0,174,huff_enc,96.0
6,0,219,audiobeam,96.0,181,huff_enc,96.0
6,0,125,g723_enc,96.0,49,h264_dec,96.0
6,0,135,g723_enc,96.0,85,adpcm_enc,96.0
6,0,132,g723_enc,96.0,92,adpcm_enc,96.0
6,0,52,h264_dec,96.0,34,h264_dec,96.0
6,0,54,h264_dec,96.0,54,h264_dec,96.0
6,1,925,dijkstra,192.0,910,dijkstra,192.0
6,1,922,dijkstra,192.0,911,dijkstra,192.0
6,1,927,dijkstra,192.0,926,dijkstra,192.0
6,1,909,susan,192.0,906,susan,192.0
6,1,782,rijndael_d,96.0,727,epic,96.0
6,1,818,anagram,96.0,722,epic,96.0
6,1,749,rijndael_e,96.0,688,cjpeg_tran,96.0
6,1,698,cjpeg_tran,96.0,657,gsm_dec,96.0
6,1,699,cjpeg_tran,96.0,661,gsm_dec,96.0
6,1,668,gsm_dec,96.0,652,gsm_dec,96.0
6,1,878,gsm_enc,192.0,802,rijndael_d,192.0
6,1,860,gsm_enc,192.0,809,rijndael_d,192.0
6,1,877,gsm_enc,192.0,732,epic,192.0
6,1,876,gsm_enc,192.0,741,epic,192.0
6,1,829,anagram,192.0,758,rijndael_e,192.0
6,1,830,anagram,192.0,766,rijndael_e,192.0
6,1,768,rijndael_e,192.0,707,cjpeg_tran,192.0
6,1,679,gsm_dec,192.0,674,gsm_dec,192.0
6,1,646,audiobeam,96.0,627,huff_enc,96.0
6,1,636,audiobeam,96.0,609,g723_enc,96.0
6,1,602,g723_enc,96.0,579,adpcm_enc,96.0
6,1,600,g723_enc,96.0,580,adpcm_enc,96.0
6,1,615,g723_enc,96.0,587,adpcm_enc,96.0
6,1,599,g723_enc,96.0,594,adpcm_enc,96.0
6,1,564,adpcm_dec,96.0,538,h264_dec,96.0
6,1,567,adpcm_dec,96.0,552,huff_dec,96.0
6,1,545,huff_dec,96.0,536,h264_dec,96.0
7,0,494,gsm_enc,48.0,394,rijndael_d,48.0
7,0,500,gsm_enc,48.0,401,rijndael_d,48.0
7,0,492,gsm_enc,48.0,408,rijndael_d,48.0
7,0,483,gsm_enc,48.0,330,epic,48.0
7,0,455,anagram,48.0,323,epic,48.0
7,0,443,anagram,48.0,334,epic,48.0
7,0,444,anagram,48.0,369,rijndael_e,48.0
7,0,361,rijndael_e,48.0,281,cjpeg_tran,48.0
7,0,370,rijndael_e,48.0,290,cjpeg_tran,48.0
7,0,291,cjpeg_tran,48.0,235,gsm_dec,48.0
7,0,248,gsm_dec,48.0,229,gsm_dec,48.0
7,0,247,gsm_dec,48.0,242,gsm_dec,48.0
7,0,525,gsm_enc,96.0,420,rijndael_d,96.0
7,0,518,gsm_enc,96.0,427,rijndael_d,96.0
7,0,512,gsm_enc,96.0,434,rijndael_d,96.0
7,0,481,anagram,96.0,346,epic,96.0
7,0,475,anagram,96.0,353,epic,96.0
7,0,467,anagram,96.0,385,rijndael_e,96.0
7,0,388,rijndael_e,96.0,306,cjpeg_tran,96.0
7,0,312,cjpeg_tran,96.0,262,gsm_dec,96.0
7,0,303,cjpeg_tran,96.0,273,gsm_dec,96.0
7,0,271,gsm_dec,96.0,266,gsm_dec,96.0
7,0,188,audiobeam,48.0,146,huff_enc,48.0
7,0,191,audiobeam,48.0,155,huff_enc,48.0
7,0,198,audiobeam,48.0,162,huff_enc,48.0
7,0,109,g723_enc,48.0,59,adpcm_enc,48.0
7,0,97,g723_enc,48.0,66,adpcm_enc,48.0
7,0,95,g723_enc,48.0,73,adpcm_enc,48.0
7,0,8,h264_dec,48.0,1,h264_dec,48.0
7,0,25,h264_dec,48.0,15,h264_dec,48.0
7,0,213,audiobeam,96.0,167,huff_enc,96.0
7,0,214,audiobeam,96.0,172,huff_enc,96.0
7,0,224,audiobeam,96.0,179,huff_enc,96.0
7,0,124,g723_enc,96.0,38,h264_dec,96.0
7,0,136,g723_enc,96.0,82,adpcm_enc,96.0
7,0,137,g723_enc,96.0,89,adpcm_enc,96.0
7,0,36,h264_dec,96.0,31,h264_dec,96.0
7,0,50,h264_dec,96.0,42,h264_dec,96.0
7,1,895,susan,96.0,889,susan,96.0
7,1,923,dijkstra,192.0,916,dijkstra,192.0
7,1,903,susan,192.0,902,susan,192.0
7,1,844,gsm_enc,96.0,778,rijndael_d,96.0
7,1,842,gsm_enc,96.0,789,rijndael_d,96.0
7,1,850,gsm_enc,96.0,798,rijndael_d,96.0
7,1,777,rijndael_d,96.0,726,epic,96.0
7,1,820,anagram,96.0,720,epic,96.0
7,1,819,anagram,96.0,755,rijndael_e,96.0
7,1,687,cjpeg_tran,96.0,658,gsm_dec,96.0
7,1,689,cjpeg_tran,96.0,662,gsm_dec,96.0
7,1,656,gsm_dec,96.0,654,gsm_dec,96.0
7,1,875,gsm_enc,192.0,803,rijndael_d,192.0
7,1,864,gsm_enc,192.0,810,rijndael_d,192.0
7,1,861,gsm_enc,192.0,733,epic,192.0
7,1,868,gsm_enc,192.0,742,epic,192.0
7,1,826,anagram,192.0,759,rijndael_e,192.0
7,1,827,anagram,192.0,767,rijndael_e,192.0
7,1,704,cjpeg_tran,192.0,675,gsm_dec,192.0
7,1,710,cjpeg_tran,192.0,678,gsm_dec,192.0
7,1,685,gsm_dec,192.0,680,gsm_dec,192.0
7,1,638,audiobeam,96.0,628,huff_enc,96.0
7,1,640,audiobeam,96.0,610,g723_enc,96.0
7,1,601,g723_enc,96.0,581,adpcm_enc,96.0
7,1,603,g723_enc,96.0,588,adpcm_enc,96.0
7,1,606,g723_enc,96.0,595,adpcm_enc,96.0
7,1,576,adpcm_dec,96.0,546,huff_dec,96.0
7,1,575,adpcm_dec,96.0,553,huff_dec,96.0
7,1,555,huff_dec,96.0,537,h264_dec,96.0
